日期,时间,维度,经度,方向,距离,深度,烈度
1998.01.10,12:02:49 AM,36.79,31.18,south_west,5.4,29,0
1998.11.01,12:16:02 AM,38.39,26.54,south_west,5.4,8,0
2005.08.09,12:30:23 AM,39.41,33.13,south_west,5.4,5,0
2007.11.18,12:48:24 AM,38.96,29.83,south_west,5.4,5.4,4.1
2012.01.16,12:32:49 AM,38.51,43.74,south_west,5.4,6,3.7
2014.07.15,12:25:53 AM,39.18,29.09,south_west,5.4,5,4.2
1968.05.26,12:34:31 AM,40.96,42.21,south_east,5.4,38,4.2
1980.08.09,12:48:08 AM,38.86,31.35,south_east,5.4,0,0
1993.01.25,12:17:18 AM,40.67,32.85,south_east,5.4,10,0
2000.08.07,12:43:31 AM,40.22,41.96,south_east,5.4,0,0
2001.01.07,12:58:10 AM,39.5,26.62,south_east,5.4,10,0
2005.07.30,12:45:02 AM,39.41,33.1,south_east,5.4,16,5.3
2009.12.19,12:33:07 AM,38.08,38.15,south_east,5.4,4.8,0
1978.08.20,12:11:22 AM,36.8,29.08,south,5.4,10,0
1990.07.20,12:00:29 AM,36.93,29.51,south,5.4,28,0
2005.03.14,12:06:27 AM,37.81,43.63,south,5.4,10.6,3.9
1970.03.28,12:54:02 AM,37.1,30,north_west,5.4,5,0
1980.09.22,12:20:11 AM,36.7,30.5,north_west,5.4,3,0
1982.04.06,12:54:06 AM,36.7,30.5,north_west,5.4,0,0
1989.03.11,12:31:19 AM,36.71,27.39,north_west,5.4,10,0
1995.06.11,12:37:31 AM,37.68,29.32,north_west,5.4,8,0
2000.03.31,12:01:02 AM,36.58,30.2,north_west,5.4,59,0
2001.03.21,12:45:24 AM,38.47,26.57,north_west,5.4,9,0
2007.04.19,12:31:36 AM,37.86,36.48,north_west,5.4,5,0
2017.02.12,12:14:49 AM,39.55,26.06,north_west,5.4,10.5,4
1973.11.13,12:10:53 AM,38.2,42.7,north_east,5.4,36,0
1981.10.01,12:07:23 AM,37.09,27.43,north_east,5.4,0,0
1989.12.04,12:27:15 AM,39.82,30.38,north_east,5.4,5,0
1990.07.18,12:38:38 AM,37.03,29.59,north_east,5.4,11,0
2005.08.05,12:08:54 AM,39.4,33.11,north_east,5.4,5,0
2007.12.21,12:44:49 AM,39.37,33.15,north_east,5.4,5,0
1925.09.01,12:16:30 AM,37.56,29.17,north,5.4,130,5.3
2005.01.31,12:50:27 AM,37.04,28.68,north,5.4,9.2,0
2005.08.01,12:12:07 AM,39.4,33.09,north,5.4,5,0
2005.10.23,12:54:18 AM,40.03,37.58,north,5.4,5,4.3
1980.05.26,12:29:42 AM,38.97,31.77,east,5.4,29,0
2003.03.23,12:08:26 AM,39.95,39.11,east,5.4,10,0
2002.03.03,12:04:59 AM,39.43,38.21,west,5.5,10,0
2014.07.19,12:24:31 AM,38.63,43.17,west,5.5,5,3.9
1957.05.30,12:29:52 AM,40.65,31.24,south_west,5.5,10,4.3
1977.11.03,12:46:16 AM,39.31,43.53,south_west,5.5,38,0
1984.09.08,12:22:30 AM,38.12,30.89,south_west,5.5,32,0
1990.07.23,12:19:04 AM,36.8,29.5,south_west,5.5,40,0
1990.08.07,12:59:25 AM,36.8,29.5,south_west,5.5,23,0
1992.04.01,12:36:10 AM,39.36,28.69,south_west,5.5,10,0
2005.05.16,12:28:08 AM,37.99,30.92,south_west,5.5,7.8,0
2007.03.31,12:36:41 AM,37.99,30.92,south_west,5.5,5.4,0
2009.04.30,12:31:39 AM,37.83,43.05,south_west,5.5,17.7,0
2012.04.05,12:02:29 AM,38.63,43.16,south_west,5.5,5,3.7
2013.07.13,12:39:50 AM,37.12,42.49,south_west,5.5,18.6,3.6
1978.10.20,12:14:34 AM,37.03,28.1,south_east,5.5,9,0
1985.05.03,12:48:03 AM,38.76,31.31,south_east,5.5,21,0
1995.01.06,12:44:47 AM,37.19,27.96,south_east,5.5,0,0
2006.04.13,12:18:34 AM,38.19,26.52,south_east,5.5,8.1,4.3
2002.10.17,12:53:03 AM,39.41,40.24,south,5.5,7,0
1985.04.20,12:08:36 AM,38.94,30.85,north_west,5.5,3,0
1999.05.22,12:14:38 AM,40.49,33.74,north_west,5.5,4,0
2000.12.16,12:13:03 AM,38.61,31.24,north_west,5.5,0,0
2008.11.02,12:32:28 AM,41.98,27.49,north_west,5.5,10.4,3.6
2011.04.23,12:22:11 AM,37.47,35.58,north_west,5.5,11.2,4
1931.01.12,12:55:34 AM,38.5,31.9,north_east,5.5,30,4.9
1970.03.29,12:52:18 AM,39.16,29.41,north_east,5.5,47,4.5
1988.12.24,12:36:05 AM,37.58,32.15,north_east,5.5,12,0
1993.01.07,12:12:02 AM,40.36,42.21,north_east,5.5,10,0
1997.02.16,12:50:03 AM,37.97,37.76,north_east,5.5,0,0
2000.09.23,12:24:16 AM,39.8,30.57,north_east,5.5,8,0
2002.02.24,12:41:48 AM,38.6,31.22,north_east,5.5,10,0
2004.11.20,12:54:54 AM,38.15,30.85,north_east,5.5,4,3.3
2005.08.01,12:22:54 AM,39.4,33.11,north_east,5.5,2,4.2
2010.04.20,12:53:12 AM,38.69,32.97,north_east,5.5,7.7,3.5
1979.07.21,12:37:18 AM,38.71,26.44,north,5.5,1,0
1989.02.19,12:28:46 AM,36.98,28.2,north,5.5,1,4.5
1993.03.21,12:06:04 AM,38.71,26.44,north,5.5,10,0
2002.03.01,12:46:40 AM,38.34,28.17,north,5.5,7,0
2016.07.17,12:55:41 AM,40.7,29.17,north,5.5,11.4,3.9
1994.05.13,12:43:02 AM,38.64,30.41,east,5.5,15,0
2008.09.06,12:58:45 AM,40.64,32.82,east,5.5,5,3.8
1969.03.28,12:02:17 AM,39.13,28.45,west,5.6,37,4.8
2011.11.11,12:28:28 AM,39.09,43.68,west,5.6,6,3.7
2011.12.05,12:28:56 AM,38.6,43.15,west,5.6,5,3.6
2015.11.23,12:39:28 AM,37.4,31.37,west,5.6,11.6,3.7
1982.02.11,12:50:00 AM,36.08,35.89,south_west,5.6,33,0
1998.03.07,12:48:09 AM,39.09,34.14,south_west,5.6,0,0
2004.07.06,12:21:53 AM,39.97,39.17,south_west,5.6,8,0
2005.11.30,12:00:55 AM,39.4,33.15,south_west,5.6,5,0
2007.03.30,12:10:43 AM,37.99,30.92,south_west,5.6,5.3,3.9
2010.07.25,12:06:20 AM,36.97,30.35,south_west,5.6,7.3,4.1
2011.11.12,12:44:57 AM,38.64,43.15,south_west,5.6,6,3.7
2015.03.28,12:04:15 AM,38.89,35.62,south_west,5.6,5,3.8
2017.04.09,12:44:41 AM,38.64,43.15,south_west,5.6,5,3.8
1948.05.19,12:52:15 AM,39.43,41.31,south_east,5.6,20,4.6
1978.11.16,12:44:33 AM,36.8,29.06,south_east,5.6,0,0
1980.02.28,12:53:28 AM,39.17,29.39,south_east,5.6,10,0
1981.03.28,12:59:18 AM,37.2,29.9,south_east,5.6,0,0
1986.05.05,12:31:20 AM,37.97,37.88,south_east,5.6,10,0
2003.01.25,12:39:19 AM,39.33,40.7,south_east,5.6,10,0
2003.01.29,12:19:08 AM,39.53,39.77,south_east,5.6,1,0
2015.07.03,12:14:48 AM,36.97,28.35,south_east,5.6,5,3.7
1965.12.08,12:22:00 AM,37.3,28.5,south,5.6,10,4.5
1977.05.04,12:08:48 AM,39.37,44.2,south,5.6,42,0
1995.05.15,12:42:49 AM,39.45,26.23,south,5.6,0,0
1995.11.30,12:36:07 AM,38.62,26.76,south,5.6,12,0
1999.08.20,12:22:42 AM,40.58,29.03,south,5.6,5,0
2004.12.26,12:34:35 AM,38.33,41.65,south,5.6,1,0
2008.06.25,12:05:37 AM,37.62,43.92,south,5.6,11.2,4.2
2009.05.01,12:32:11 AM,37.37,44.15,south,5.6,27.9,3.8
2015.09.07,12:33:45 AM,39.4,43.9,south,5.6,5,3.7
1975.03.28,12:11:07 AM,40.39,26.39,north_west,5.6,0,0
1976.09.30,12:21:14 AM,41.8,26.3,north_west,5.6,0,0
1984.04.24,12:26:59 AM,38.36,26.72,north_west,5.6,13,3.7
1988.08.23,12:40:25 AM,36.76,27.5,north_west,5.6,11,3.8
1989.07.09,12:54:09 AM,37.9,31.8,north_west,5.6,10,0
1989.11.29,12:17:33 AM,36.48,29.54,north_west,5.6,10,0
1992.11.06,12:28:59 AM,38.36,26.72,north_west,5.6,10,0
1996.04.26,12:12:36 AM,39.71,39.2,north_west,5.6,0,0
1996.12.20,12:09:02 AM,39.1,40.72,north_west,5.6,7,0
1997.07.17,12:29:07 AM,36.89,30.4,north_west,5.6,0,0
2002.08.14,12:03:05 AM,36.64,32.28,north_west,5.6,9,0
2008.02.01,12:08:23 AM,39.51,26.01,north_west,5.6,5,3.6
2009.10.23,12:21:21 AM,37.11,29.03,north_west,5.6,11.7,0
2011.11.26,12:02:42 AM,38.61,43.16,north_west,5.6,3.2,3.5
2014.04.22,12:41:42 AM,40.45,26.46,north_west,5.6,9.4,3.5
1953.05.02,12:06:43 AM,38.7,26.5,north_east,5.6,25,4.7
1953.05.14,12:00:24 AM,38.7,26.5,north_east,5.6,24,4.8
1968.02.21,12:41:04 AM,38.7,26.5,north_east,5.6,5,0
1976.03.06,12:20:32 AM,36.94,30.38,north_east,5.6,0,0
1982.10.25,12:08:41 AM,38.4,27.3,north_east,5.6,5,0
1987.10.21,12:37:45 AM,38.7,26.5,north_east,5.6,1,3.6
1991.11.26,12:29:40 AM,36.49,29.51,north_east,5.6,5,0
1992.10.20,12:26:13 AM,37.2,31.21,north_east,5.6,136,0
1996.09.12,12:37:53 AM,41.67,36.05,north_east,5.6,15,0
2002.03.14,12:38:59 AM,38.35,28.14,north_east,5.6,9,0
2005.07.31,12:30:39 AM,39.4,33.12,north_east,5.6,5,0
2012.02.08,12:17:06 AM,37.67,36.14,north_east,5.6,5,3.5
2015.06.29,12:33:12 AM,38.64,44.33,north_east,5.6,5,3.7
1970.05.04,12:47:33 AM,41.88,32.67,north,5.6,10,4.1
1991.10.03,12:20:28 AM,39.26,28.83,west,5.7,8,0
2000.06.06,12:47:36 AM,40.44,33.09,west,5.7,0,0
2011.06.29,12:27:49 AM,39.4,33.22,west,5.7,5,3.5
1973.08.06,12:16:11 AM,38.2,33.1,south_west,5.7,5,0
1977.01.01,12:26:42 AM,39.35,43.48,south_west,5.7,24,0
1994.06.15,12:54:05 AM,37.84,29.77,south_west,5.7,10,0
2004.06.16,12:34:26 AM,37.9,29.28,south_west,5.7,9,0
2006.05.21,12:56:36 AM,38.22,42.85,south_west,5.7,23.3,0
2006.06.03,12:07:44 AM,37.54,43.89,south_west,5.7,10,0
2006.09.29,12:30:20 AM,36.79,32.35,south_west,5.7,9.3,3.9
2009.08.14,12:00:24 AM,37.88,36.46,south_west,5.7,7.2,0
2017.02.18,12:26:17 AM,38.13,38.45,south_west,5.7,7.3,3.5
2017.06.28,12:59:57 AM,36.93,29.63,south_west,5.7,5,3.7
1974.11.25,12:07:12 AM,37.39,29.96,south_east,5.7,5,0
1980.11.07,12:39:10 AM,37.07,28.69,south_east,5.7,0,0
1995.09.30,12:10:30 AM,36.89,29.29,south_east,5.7,9,0
1999.02.15,12:27:23 AM,36.89,29.29,south_east,5.7,0,0
1999.03.01,12:46:36 AM,39.33,40.78,south_east,5.7,0,0
2000.08.26,12:15:08 AM,39.43,26.08,south_east,5.7,20,0
2002.02.21,12:39:52 AM,38.7,30.97,south_east,5.7,10,0
2012.03.20,12:39:25 AM,37.83,29.12,south_east,5.7,5.9,3.7
1971.02.28,12:11:49 AM,37.37,29.7,north_west,5.7,26,0
1971.10.11,12:53:13 AM,41.7,32.2,north_west,5.7,5,0
1978.07.07,12:47:18 AM,37.15,28.1,north_west,5.7,0,0
1994.05.25,12:31:50 AM,38.71,26.39,north_west,5.7,10,0
2001.01.16,12:33:02 AM,40.9,29.07,north_west,5.7,13,0
2011.11.09,12:20:16 AM,38.49,43.31,north_west,5.7,6,3.5
2014.02.05,12:56:44 AM,41.37,28.62,north_west,5.7,14.6,3.8
1976.11.24,12:36:49 AM,39.1,44.2,north_east,5.7,63,0
1983.11.18,12:13:30 AM,36.87,28.82,north_east,5.7,15,0
1999.08.20,12:55:33 AM,40.83,31.35,north_east,5.7,14,0
1999.11.16,12:26:18 AM,41.03,31.41,north_east,5.7,3,0
2001.04.17,12:32:16 AM,36.74,33.55,north_east,5.7,11,0
2014.12.11,12:01:44 AM,39.83,30.52,north_east,5.7,5.9,3.8
1972.08.04,12:30:01 AM,37.79,32.74,north,5.7,41,4.2
1976.05.08,12:25:08 AM,39.33,29.1,north,5.7,33,4.9
1986.10.17,12:10:55 AM,36.96,30.33,north,5.7,0,0
1992.11.04,12:08:24 AM,37.19,31.48,north,5.7,33,0
2017.02.19,12:19:22 AM,37.51,42.7,north,5.7,1.6,3.5
2011.11.30,12:45:07 AM,38.69,43.58,west,5.8,6,3.8
1915.09.23,12:20:01 AM,40,43,south_west,5.8,15,0
1968.02.23,12:41:36 AM,36.99,30.55,south_west,5.8,97,4.2
1992.11.06,12:03:44 AM,38.14,27.03,south_west,5.8,9,0
2007.03.30,12:23:56 AM,37.99,30.91,south_west,5.8,5.7,4.7
1989.06.26,12:58:51 AM,38.8,31.8,south_east,5.8,14,0
1991.12.06,12:04:13 AM,37.35,31.55,south_east,5.8,10,0
2017.03.05,12:26:22 AM,37.53,38.55,south_east,5.8,20.8,3.5
2003.03.13,12:09:04 AM,39.45,26.13,south,5.8,10,0
2015.01.11,12:43:00 AM,38.72,42.55,south,5.8,5,3.5
1978.10.23,12:01:51 AM,37.19,31.46,north_west,5.8,10,0
1988.06.29,12:32:00 AM,40.58,41.48,north_west,5.8,35,0
2001.07.31,12:09:39 AM,36.87,35.54,north_west,5.8,4,0
2003.08.01,12:14:01 AM,38.72,42.27,north_west,5.8,5,0
1990.04.30,12:55:11 AM,40.36,27.4,north_east,5.8,11,0
1992.04.05,12:57:30 AM,39.33,28.67,north_east,5.8,1,0
2004.03.23,12:52:13 AM,38.67,30.84,north_east,5.8,5,0
2005.08.06,12:17:44 AM,39.39,33.14,north_east,5.8,5.6,0
2014.07.01,12:21:49 AM,36.61,29.99,north_east,5.8,83.1,3.8
1940.10.18,12:25:41 AM,39.6,42.2,north,5.8,15,5.4
1992.12.25,12:36:32 AM,39.25,28.8,north,5.8,6,0
1993.09.17,12:21:42 AM,38.61,26.59,east,5.8,10,0
1975.06.04,12:57:05 AM,41.09,32.3,south_west,5.9,0,0
1976.07.15,12:56:39 AM,39.26,28.82,south_west,5.9,0,3.5
1991.06.25,12:34:37 AM,38.19,26.64,south_west,5.9,30,0
1999.04.06,12:08:22 AM,39.34,38.2,south_west,5.9,0,0
2002.07.30,12:05:27 AM,39.33,40.89,south_west,5.9,5,0
2005.01.25,12:15:06 AM,37.78,43.9,south_west,5.9,3,0
2007.04.11,12:23:23 AM,37.99,30.91,south_west,5.9,7.1,3.6
2007.08.19,12:07:28 AM,38.28,34.01,south_west,5.9,5,0
2010.03.09,12:35:03 AM,39.89,39.14,south_west,5.9,5.5,4.2
2010.05.22,12:03:37 AM,38.7,38.04,south_west,5.9,5,3.7
1967.06.01,12:31:36 AM,40.93,28.9,south_east,5.9,10,4.1
1982.04.02,12:38:22 AM,39.18,29.4,south_east,5.9,10,0
1999.11.14,12:55:17 AM,40.88,31.47,south_east,5.9,2,0
2005.01.26,12:34:08 AM,37.63,44.46,south_east,5.9,8.5,0
2014.11.11,12:55:19 AM,37.15,28.76,south_east,5.9,9.1,3.7
2016.07.29,12:24:57 AM,39.42,40.39,south,5.9,2.3,3.4
1972.11.10,12:40:41 AM,40.41,28.73,north_west,5.9,5,0
1999.11.17,12:15:26 AM,40.8,31.46,north_west,5.9,9,0
2009.03.09,12:36:17 AM,37.37,43.92,north_west,5.9,9.4,0
1960.12.01,12:02:37 AM,38.36,30.52,north_east,5.9,50,4.8
1990.09.19,12:15:29 AM,36.8,29.4,north_east,5.9,30,0
1991.04.21,12:12:33 AM,36.8,29.4,north_east,5.9,30,0
1995.02.08,12:10:26 AM,36.97,28.99,north_east,5.9,8,0
2004.10.02,12:40:17 AM,38.12,42.94,north_east,5.9,7,0
2004.11.05,12:38:52 AM,36.76,36.66,north_east,5.9,6,0
2005.01.25,12:17:11 AM,37.78,43.86,north_east,5.9,10,0
2011.07.10,12:22:59 AM,38.57,44.34,north_east,5.9,5,4.4
2011.10.25,12:32:17 AM,38.47,43.27,north_east,5.9,3.9,4.1
1968.01.31,12:09:58 AM,40.5,30.75,north,5.9,10,4.1
1930.05.06,12:03:20 AM,37.21,44.57,east,5.9,10,5.3
2004.02.17,12:29:27 AM,37.88,29.25,east,5.9,6,0
1979.10.13,12:28:31 AM,39.05,29.7,west,6,3,0
2011.11.06,12:55:59 AM,38.61,43.15,west,6,6,4
1976.12.01,12:41:17 AM,39.9,44.2,south_west,6,45,0
2006.05.09,12:44:22 AM,39.36,44.24,south_west,6,6.3,4.3
2008.11.12,12:42:10 AM,38.86,35.62,south_west,6,5,0
2010.05.24,12:57:06 AM,38.7,38.04,south_west,6,2.5,0
2017.07.30,12:21:33 AM,37.39,31.37,south_west,6,5,3.5
1996.09.27,12:25:28 AM,36.65,27.59,south_east,6,83,0
2014.11.16,12:36:48 AM,37.17,28.77,south_east,6,6.9,3.7
1973.07.23,12:38:29 AM,38.2,31.7,north_west,6,5,0
1984.06.27,12:16:38 AM,39.25,28.79,north_west,6,8,0
2001.10.18,12:50:30 AM,36.78,35.37,north_west,6,19,0
2003.04.16,12:42:19 AM,37.48,38.48,north_west,6,9,0
2006.06.09,12:49:14 AM,37.65,43.65,north_west,6,20.7,0
2007.12.20,12:50:16 AM,39.36,33.17,north_west,6,5,0
2010.11.06,12:57:58 AM,39.48,40.18,north_west,6,5,3.7
1966.06.14,12:45:57 AM,38.16,42.86,north_east,6,39,4.5
1994.05.15,12:03:02 AM,38.84,31.16,north_east,6,9,0
1998.12.20,12:48:43 AM,39.39,40.17,north_east,6,18,0
2002.10.18,12:32:17 AM,36.54,30.47,north_east,6,30,0
2011.11.09,12:33:52 AM,38.47,43.28,north_east,6,6,3.5
1994.01.28,12:52:10 AM,38.72,36.69,north,6,17,0
1997.04.23,12:29:36 AM,37.85,37.91,north,6,5,0
2000.11.15,12:16:11 AM,38.41,42.96,east,6,1,0
1976.06.01,12:04:20 AM,39.35,29.1,west,6.1,3,0
1967.06.02,12:50:22 AM,36.89,29.3,south_west,6.1,10,4.2
1980.10.02,12:21:35 AM,40.09,33.17,south_west,6.1,33,0
1996.12.20,12:57:11 AM,35.99,32.71,south_west,6.1,17,0
2001.03.01,12:18:32 AM,38.11,26.86,south_west,6.1,21,0
2010.10.19,12:32:13 AM,39.4,33.13,south_west,6.1,3.5,3.9
1978.08.23,12:50:27 AM,36.94,28.31,south_east,6.1,6,0
1992.09.05,12:50:21 AM,36.6,30.4,south_east,6.1,10,0
2001.02.02,12:51:38 AM,37.75,30.17,south_east,6.1,10,0
2005.06.25,12:28:18 AM,38.57,42.46,south_east,6.1,21.3,0
2008.01.20,12:45:27 AM,39.39,33.2,south_east,6.1,2,0
2009.06.22,12:06:07 AM,39.87,44.15,south_east,6.1,5,0
2010.03.17,12:16:34 AM,37.3,43.72,south_east,6.1,6.2,0
2010.03.21,12:30:10 AM,36.85,30.35,south_east,6.1,6.1,3.8
2004.09.04,12:46:45 AM,37.36,34.12,south,6.1,4,0
2005.08.23,12:17:31 AM,39.37,44.15,south,6.1,17.6,0
1980.03.23,12:13:13 AM,38.71,26.38,north_west,6.1,8,3.5
1991.06.08,12:12:02 AM,41,43.56,north_west,6.1,33,0
1998.07.04,12:24:23 AM,36.85,35.51,north_west,6.1,20,0
2013.01.08,12:15:05 AM,37.86,37.96,north_west,6.1,9.2,4.3
1971.05.25,12:53:29 AM,39.05,29.69,north_east,6.1,13,4.8
1990.10.14,12:56:46 AM,37.03,29.6,north_east,6.1,6,0
1998.11.18,12:39:50 AM,39.35,40.19,north_east,6.1,0,0
2005.08.15,12:04:50 AM,39.4,33.13,north_east,6.1,5,0
2007.12.20,12:16:04 AM,39.4,33.12,north_east,6.1,5,0
1952.09.23,12:30:57 AM,36.9,29.58,north,6.1,10,4.8
1981.10.05,12:50:20 AM,40.34,27.48,north,6.1,13,0
1988.12.24,12:13:19 AM,37.61,32.09,north,6.1,10,0
2009.09.11,12:58:30 AM,37.94,32.5,north,6.1,6.7,4.7
1959.07.26,12:07:06 AM,40.91,27.54,east,6.1,10,5.3
1970.03.28,12:10:02 AM,38.9,29.7,east,6.1,5,0
1970.04.03,12:19:38 AM,38.9,29.7,east,6.1,3,4.4
1970.04.21,12:12:33 AM,38.9,29.7,east,6.1,23,4.4
1970.04.30,12:11:03 AM,38.9,29.7,east,6.1,5,0
1979.04.11,12:34:28 AM,39.33,41.51,west,6.2,89,0
2014.06.11,12:42:09 AM,38.6,43.15,west,6.2,3,4.3
1969.09.05,12:53:49 AM,38.94,37.22,south_west,6.2,47,4.2
1972.07.24,12:22:25 AM,39.54,40.58,south_west,6.2,40,4.1
1989.01.25,12:49:49 AM,36.2,29.5,south_west,6.2,10,0
1992.11.06,12:31:23 AM,38.6,27,south_west,6.2,29,0
2005.08.01,12:24:06 AM,39.4,33.14,south_west,6.2,4,0
2005.10.22,12:42:43 AM,38.19,26.64,south_west,6.2,20.9,3.6
2005.12.17,12:15:44 AM,39.4,33.13,south_west,6.2,5,4.3
2015.03.26,12:23:06 AM,38.89,35.61,south_west,6.2,5,3.5
1990.02.20,12:25:08 AM,37.22,30,south_east,6.2,10,0
1997.03.20,12:19:19 AM,39.8,26.95,south_east,6.2,5,0
2013.09.25,12:39:45 AM,40.77,27.42,south_east,6.2,7.5,3.5
1981.10.17,12:59:09 AM,37.27,31.6,north_west,6.2,0,0
1989.01.04,12:55:01 AM,39.78,30.7,north_west,6.2,5,0
2002.02.03,12:40:55 AM,38.61,31.23,north_west,6.2,10,0
2003.01.28,12:17:17 AM,39.49,39.74,north_west,6.2,1,0
2009.05.08,12:51:23 AM,37.6,43.91,north_west,6.2,5,0
2017.07.31,12:11:31 AM,37.42,31.37,north_west,6.2,5.1,3.5
1957.07.07,12:58:58 AM,39.37,40.46,north_east,6.2,60,5
1971.04.17,12:37:39 AM,41.24,37.08,north_east,6.2,33,4.7
2006.10.25,12:00:16 AM,39.05,41.13,north_east,6.2,8.2,3.9
1989.12.28,12:13:29 AM,39.94,29.32,north,6.2,2,0
2011.10.23,12:33:49 AM,38.83,43.25,west,6.3,5,3.6
2011.11.04,12:12:14 AM,38.59,43.15,west,6.3,6,3.5
1971.06.20,12:22:36 AM,37.46,29.66,south_west,6.3,5,0
1971.10.03,12:18:53 AM,36.77,30.12,south_west,6.3,22,4.3
1988.09.16,12:53:19 AM,40.1,29.2,south_west,6.3,7,0
2002.02.03,12:39:38 AM,38.63,31.25,south_west,6.3,10,0
2005.10.20,12:02:03 AM,38.21,26.62,south_west,6.3,18.1,4
2005.10.21,12:26:30 AM,38.15,26.8,south_west,6.3,18,3.5
2015.08.15,12:47:32 AM,39.34,43.97,south_west,6.3,7.8,4
1954.10.24,12:37:19 AM,40.46,27.53,south_east,6.3,10,4.8
1976.08.19,12:12:40 AM,37.71,29,south_east,6.3,20,4.8
1979.10.01,12:11:55 AM,40.67,27.36,south_east,6.3,14,0
1981.04.10,12:34:11 AM,38.85,31.35,south_east,6.3,0,0
1981.04.18,12:23:56 AM,36.98,30.42,south_east,6.3,0,0
1995.02.27,12:04:57 AM,36.89,28.86,south_east,6.3,8,0
1971.09.21,12:48:52 AM,37.27,30.17,north_west,6.3,42,4.8
1977.11.03,12:59:58 AM,40.7,29.1,north_west,6.3,10,0
1992.05.25,12:11:34 AM,39.55,26.05,north_west,6.3,24,4
1996.09.26,12:53:13 AM,38.37,30.41,north_west,6.3,5,0
1998.12.15,12:50:16 AM,38.85,32.92,north_west,6.3,0,0
2003.05.03,12:52:08 AM,39.13,40.46,north_west,6.3,9,0
2011.11.09,12:37:51 AM,38.48,43.29,north_west,6.3,5.1,3.5
1972.08.03,12:39:26 AM,37.85,32.81,north,6.3,34,4.6
1979.07.23,12:00:42 AM,38.72,26.42,north,6.3,0,0
1993.03.21,12:42:20 AM,38.72,26.42,north,6.3,5,0
2002.02.03,12:00:15 AM,38.61,31.2,north,6.3,10,0
2003.07.03,12:10:36 AM,39.5,39.67,north,6.3,3,0
1996.08.19,12:05:39 AM,39.48,25.99,west,6.4,21,0
2009.01.19,12:17:17 AM,38.6,27,west,6.4,17.3,3.7
2008.07.02,12:42:33 AM,37.63,43.88,south_west,6.4,2.4,4.2
2012.05.18,12:27:02 AM,38.66,43.12,south_west,6.4,5,3.7
2015.06.01,12:54:12 AM,37.52,44.07,south_west,6.4,1,4
1976.05.13,12:52:10 AM,39.34,29.09,south_east,6.4,0,3.4
1997.10.14,12:03:27 AM,38.77,32.65,south_east,6.4,13,0
1998.10.22,12:47:21 AM,40.97,31.76,south_east,6.4,9,0
1999.09.24,12:08:05 AM,37.51,38.53,south_east,6.4,16,0
2007.12.04,12:41:59 AM,39.5,40.15,south_east,6.4,5,0
2015.02.18,12:39:13 AM,36.88,34.77,south_east,6.4,21.6,3.6
1984.10.17,12:45:05 AM,40.83,42.4,south,6.4,20,0
1998.03.02,12:14:32 AM,36.64,27.49,south,6.4,0,0
1999.09.08,12:10:40 AM,40.68,30.98,south,6.4,8,0
1981.06.30,12:59:08 AM,36.17,35.89,north_west,6.4,63,0
2012.07.12,12:50:37 AM,38.62,43.15,north_west,6.4,2.8,3.7
2014.04.22,12:27:10 AM,40.46,26.46,north_west,6.4,9.1,3.5
1970.03.29,12:10:47 AM,39.06,29.68,north_east,6.4,37,4.3
1979.06.14,12:27:50 AM,38.72,26.43,north_east,6.4,0,3.2
1995.03.10,12:45:42 AM,38.65,30.99,north_east,6.4,1,0
2000.05.09,12:11:58 AM,40.84,31.34,north_east,6.4,0,0
2000.12.15,12:44:44 AM,38.63,31.19,north_east,6.4,13,0
2005.07.30,12:24:09 AM,39.41,33.12,north_east,6.4,5,0
2006.04.17,12:09:55 AM,38.53,30.36,north_east,6.4,5,0
2009.09.10,12:29:52 AM,37.94,32.52,north_east,6.4,2,4.4
1998.06.26,12:24:06 AM,37.1,28.91,north,6.4,0,0
2002.11.21,12:40:16 AM,38.65,31.03,north,6.4,5,0
1993.08.28,12:45:41 AM,36.76,28.05,west,6.5,33,0
2001.10.14,12:41:20 AM,37.61,43.03,west,6.5,9,0
2011.10.27,12:01:24 AM,38.68,43.11,west,6.5,2.9,3.7
1933.09.25,12:46:50 AM,37,35.5,south_west,6.5,30,4.9
1959.08.29,12:40:17 AM,38.55,41.29,south_west,6.5,50,4.8
1982.07.28,12:05:52 AM,39.1,38.1,south_west,6.5,33,0
2016.07.20,12:56:44 AM,39.36,40.51,south_west,6.5,2.5,3.8
1992.06.03,12:28:48 AM,36.64,29.57,south_east,6.5,10,0
2007.09.21,12:21:19 AM,37.38,44.23,south_east,6.5,6.5,4.5
2013.07.13,12:31:48 AM,37.07,42.42,south,6.5,8.8,4.1
2017.07.21,12:25:35 AM,36.98,27.42,south,6.5,6.5,4
1930.12.10,12:31:29 AM,39.72,39.24,north_west,6.5,30,5.4
1943.04.14,12:15:41 AM,39.62,29.64,north_west,6.5,40,4.9
1957.05.27,12:20:37 AM,41.14,31.19,north_west,6.5,80,4.3
1976.11.14,12:59:10 AM,38.35,26.37,north_east,6.5,0,0
2010.06.10,12:57:04 AM,37.83,32.21,north_east,6.5,5,3.5
2015.02.09,12:52:50 AM,39.42,40.15,north_east,6.5,4.7,4.1
2009.07.12,12:30:18 AM,39.52,32.98,north,6.5,5,0
1971.05.12,12:29:14 AM,37.47,29.65,east,6.5,6,0
1971.05.12,12:09:38 AM,37.47,29.65,east,6.5,5,0
