carat,cut,clarity,price
0.7,Good,SI2,2367
0.7,Premium,VS1,2367
0.7,Premium,VS1,2367
0.7,Good,VS2,2367
0.71,Very Good,VS2,2368
0.71,Very Good,SI1,2368
0.71,Very Good,SI2,2368
0.71,Ideal,VS1,2368
0.71,Ideal,SI1,2368
0.71,Ideal,SI1,2368
0.71,Ideal,SI1,2368
0.81,Premium,SI2,2368
1.16,Premium,I1,2368
0.71,Fair,VS2,2368
0.71,Very Good,VS1,2368
0.66,Premium,VS1,2368
0.71,Premium,SI2,2368
0.51,Very Good,VVS1,2369
0.73,Very Good,VS2,2369
0.72,Very Good,VS1,2369
0.74,Good,VS2,2369
0.7,Premium,VS2,2369
0.74,Premium,SI1,2369
0.77,Premium,SI1,2369
0.56,Ideal,VS1,2369
0.7,Fair,VS2,2369
0.71,Very Good,SI1,2370
0.54,Premium,VVS1,2370
0.97,Ideal,I1,2370
0.7,Good,SI1,2370
0.71,Ideal,SI2,2370
0.79,Premium,SI2,2370
0.73,Premium,VS1,2371
0.73,Premium,VS1,2371
0.8,Premium,SI2,2371
0.52,Ideal,VVS2,2371
0.77,Good,SI2,2371
0.76,Ideal,SI1,2371
0.7,Ideal,VS2,2371
0.62,Ideal,VS1,2371
0.72,Ideal,SI2,2372
0.53,Ideal,IF,2372
0.75,Very Good,SI1,2372
0.75,Premium,SI2,2372
0.57,Ideal,VVS2,2372
0.85,Good,VS1,2372
0.71,Fair,SI1,2372
0.7,Very Good,SI1,2373
0.7,Good,VS2,2373
0.77,Good,SI1,2373
0.61,Ideal,VS2,2373
0.63,Ideal,VS2,2373
0.7,Ideal,SI2,2373
0.7,Premium,SI2,2373
0.73,Very Good,SI2,2374
0.93,Very Good,I1,2374
0.7,Very Good,SI1,2374
0.55,Ideal,VVS2,2374
0.74,Ideal,VS2,2374
0.54,Ideal,VVS2,2375
0.71,Very Good,SI2,2375
0.81,Ideal,SI2,2375
0.74,Ideal,SI1,2375
0.7,Ideal,SI1,2375
0.7,Premium,VS1,2375
0.7,Premium,SI1,2375
0.77,Premium,VS2,2375
1.07,Fair,I1,2375
0.7,Ideal,VS2,2375
0.7,Ideal,SI2,2375
0.5,Ideal,VVS2,2376
0.55,Premium,VS2,2376
0.55,Premium,VS2,2376
0.6,Premium,VS1,2376
0.9,Fair,SI2,2376
0.75,Fair,SI1,2376
0.72,Ideal,VS2,2376
0.71,Ideal,SI2,2376
0.73,Ideal,SI2,2376
0.71,Ideal,SI1,2376
0.71,Ideal,SI1,2376
0.72,Premium,SI2,2376
0.7,Premium,SI2,2376
0.7,Premium,SI2,2376
1.2,Fair,I1,2376
1.2,Fair,I1,2376
1.2,Fair,I1,2376
0.72,Premium,SI1,2376
0.9,Fair,SI2,2376
0.72,Very Good,SI2,2376
0.72,Premium,SI2,2376
0.7,Ideal,SI2,2376
0.84,Ideal,VS2,2376
0.7,Very Good,VS2,2377
0.73,Very Good,SI1,2377
0.73,Ideal,SI1,2377
0.73,Ideal,SI1,2377
0.78,Premium,SI1,2377
0.47,Ideal,VVS1,2378
0.75,Ideal,SI2,2378
0.54,Ideal,VS1,2378
1.05,Premium,I1,2378
0.78,Good,SI2,2379
0.87,Very Good,SI1,2379
0.74,Ideal,SI1,2379
0.58,Ideal,VVS2,2380
0.58,Ideal,VVS2,2380
0.55,Ideal,VVS1,2380
0.7,Premium,VS2,2381
0.7,Ideal,VS1,2381
0.71,Ideal,SI1,2381
0.75,Good,VVS1,2381
0.71,Premium,SI1,2381
0.71,Premium,SI1,2381
0.71,Premium,SI1,2381
0.71,Premium,SI1,2381
0.7,Good,VS1,2381
0.7,Fair,VS1,2381
0.7,Fair,VS1,2381
0.7,Fair,VS1,2381
0.71,Very Good,VS2,2382
0.7,Very Good,SI1,2382
0.77,Ideal,SI1,2382
0.7,Ideal,SI1,2382
0.7,Good,SI2,2382
0.72,Ideal,VS2,2383
0.75,Very Good,SI2,2383
0.72,Ideal,VS2,2383
1.12,Premium,I1,2383
0.75,Ideal,SI1,2383
0.55,Ideal,IF,2383
0.74,Premium,SI2,2383
0.7,Ideal,SI1,2383
0.7,Premium,SI1,2383
0.71,Very Good,VS2,2384
0.7,Fair,VS1,2384
0.7,Ideal,SI2,2384
0.7,Fair,VS1,2384
0.7,Fair,VS1,2384
0.72,Premium,SI1,2385
0.72,Ideal,SI1,2385
0.72,Very Good,SI1,2385
0.72,Ideal,SI1,2385
0.6,Ideal,VS2,2385
0.72,Premium,SI1,2385
0.75,Very Good,VS1,2385
0.72,Very Good,VVS2,2386
0.7,Premium,SI1,2386
0.7,Good,SI1,2386
0.7,Very Good,SI1,2386
0.83,Ideal,SI2,2386
0.78,Ideal,SI2,2386
0.71,Premium,VVS2,2386
0.71,Premium,SI1,2386
0.71,Ideal,SI1,2386
0.7,Premium,SI1,2386
0.7,Ideal,VVS1,2386
0.81,Ideal,SI2,2386
0.71,Ideal,SI2,2386
0.71,Premium,SI1,2386
0.71,Ideal,SI1,2386
0.71,Premium,SI1,2386
0.71,Ideal,SI1,2386
0.78,Good,SI1,2386
0.83,Premium,SI2,2386
0.83,Fair,SI2,2386
0.71,Premium,SI2,2386
0.71,Ideal,VVS2,2387
0.71,Ideal,VVS2,2387
0.78,Premium,SI1,2387
0.51,Premium,VVS2,2387
0.52,Ideal,VVS1,2387
0.71,Ideal,SI2,2387
0.52,Ideal,IF,2387
0.65,Premium,VS1,2387
1.02,Premium,I1,2387
0.51,Premium,VVS2,2387
0.73,Good,SI2,2388
0.71,Ideal,SI2,2388
0.52,Ideal,VVS1,2388
0.7,Good,SI2,2388
0.71,Premium,SI1,2388
0.7,Very Good,VVS1,2389
0.7,Very Good,VS1,2389
0.79,Premium,SI1,2389
0.76,Ideal,SI2,2389
0.62,Premium,IF,2389
0.7,Very Good,VVS1,2390
0.7,Good,VS1,2390
0.7,Good,SI2,2390
0.7,Ideal,VS2,2390
0.7,Ideal,VS2,2390
0.71,Good,SI2,2390
0.91,Fair,SI1,2390
0.63,Premium,VS2,2391
0.74,Very Good,SI2,2391
0.54,Premium,IF,2391
0.77,Premium,SI2,2391
0.54,Good,VVS2,2391
0.77,Very Good,VS2,2391
0.65,Ideal,VS2,2392
0.61,Premium,VVS2,2392
1.03,Premium,I1,2392
0.72,Very Good,VS2,2393
0.73,Very Good,SI1,2393
0.6,Premium,VVS2,2393
0.52,Ideal,IF,2393
0.73,Premium,VS1,2393
0.73,Premium,SI2,2393
0.75,Ideal,SI2,2393
0.73,Premium,SI2,2393
0.72,Ideal,SI2,2393
0.73,Premium,VS1,2393
0.77,Good,SI1,2393
0.7,Very Good,VS1,2394
0.7,Very Good,VVS2,2394
0.7,Good,VS2,2394
0.7,Premium,SI1,2394
0.7,Ideal,SI1,2394
0.7,Good,VVS2,2394
0.7,Good,VVS2,2394
0.7,Good,VS2,2394
0.7,Good,VS2,2394
0.7,Premium,VS2,2394
0.7,Premium,SI1,2394
0.7,Good,SI1,2394
0.7,Very Good,VS1,2394
0.7,Premium,VS1,2394
0.7,Fair,SI2,2394
0.75,Premium,SI2,2394
0.7,Premium,SI1,2394
0.79,Very Good,SI1,2394
0.7,Premium,SI1,2394
0.7,Ideal,SI2,2394
0.73,Very Good,SI2,2395
0.73,Very Good,SI2,2395
0.53,Very Good,IF,2395
0.71,Very Good,VS2,2395
0.58,Ideal,VVS2,2395
0.7,Fair,VS1,2395
0.76,Very Good,SI1,2396
0.72,Very Good,VS2,2396
0.72,Very Good,SI1,2396
0.71,Good,SI1,2396
0.93,Premium,I1,2396
0.7,Very Good,SI1,2396
1.05,Fair,I1,2396
0.7,Premium,SI1,2396
1.21,Fair,I1,2396
0.7,Premium,SI1,2396
0.72,Fair,VS1,2396
0.71,Very Good,SI2,2397
0.31,Premium,SI1,544
0.31,Good,SI1,544
0.31,Very Good,SI1,544
0.31,Very Good,VS1,544
0.31,Very Good,VS1,544
0.31,Ideal,VS2,544
0.31,Premium,VS1,544
0.31,Good,VS1,544
0.31,Ideal,VS2,544
0.31,Ideal,VS2,544
0.31,Ideal,VS2,544
0.31,Good,VS2,544
0.31,Premium,VS2,544
0.31,Good,SI1,544
0.31,Premium,VS2,544
0.31,Ideal,VVS2,544
0.26,Very Good,VVS1,545
0.26,Very Good,VVS1,545
0.26,Very Good,VVS1,545
0.26,Very Good,VVS1,545
0.35,Very Good,VS2,545
0.26,Ideal,VVS2,545
0.26,Ideal,VVS2,545
0.26,Ideal,VVS2,545
0.26,Ideal,VVS1,545
0.3,Ideal,VS2,545
0.3,Ideal,VS2,545
0.3,Ideal,VS2,545
0.3,Ideal,VS2,545
0.3,Ideal,VS2,545
0.71,Very Good,SI2,2397
0.71,Ideal,VS1,2397
0.73,Ideal,VS1,2397
0.7,Very Good,VVS2,2398
0.7,Very Good,VS1,2398
0.55,Ideal,IF,2398
0.7,Ideal,VS2,2398
0.7,Ideal,VS1,2398
0.7,Ideal,VS1,2398
0.7,Ideal,SI2,2398
0.72,Ideal,SI2,2398
0.72,Ideal,SI2,2398
0.7,Ideal,SI2,2398
0.71,Ideal,SI2,2398
0.67,Good,VVS2,2398
0.72,Premium,SI1,2398
0.71,Premium,VS1,2398
0.72,Premium,SI1,2398
0.72,Ideal,SI1,2398
0.74,Premium,SI2,2398
0.72,Premium,SI1,2398
0.72,Good,SI1,2398
0.74,Premium,SI2,2398
1,Fair,I1,2398
0.74,Very Good,SI2,2398
0.55,Very Good,VVS2,2399
0.76,Ideal,SI1,2399
0.55,Ideal,IF,2399
0.56,Ideal,IF,2399
0.7,Very Good,VS1,2399
0.62,Premium,VVS2,2399
0.7,Fair,VS1,2399
0.76,Premium,SI2,2399
0.76,Ideal,SI1,2399
0.71,Very Good,VVS2,2400
0.7,Very Good,VS1,2400
0.7,Very Good,VS2,2400
0.7,Very Good,VS2,2400
0.78,Ideal,VS2,2400
0.7,Very Good,VS2,2400
0.7,Very Good,VS2,2400
0.7,Very Good,VS2,2400
0.7,Very Good,VS2,2400
0.7,Very Good,VS2,2400
0.7,Very Good,VS2,2400
0.7,Very Good,VS2,2400
0.58,Very Good,VVS2,2400
0.71,Ideal,SI1,2400
0.8,Fair,SI2,2400
0.58,Ideal,VS2,2401
0.72,Very Good,VS1,2401
0.7,Very Good,SI1,2401
0.78,Very Good,SI2,2401
0.72,Very Good,SI2,2401
0.7,Very Good,SI1,2401
0.7,Very Good,SI1,2401
0.7,Good,SI1,2401
0.7,Good,SI1,2401
0.7,Premium,SI1,2401
0.7,Good,SI1,2401
0.7,Good,VS1,2401
0.77,Ideal,SI2,2401
0.7,Ideal,SI1,2401
0.7,Very Good,SI1,2401
0.7,Ideal,SI2,2401
0.7,Premium,SI1,2401
0.7,Good,SI1,2401
0.72,Ideal,SI2,2401
0.78,Fair,SI2,2401
0.58,Ideal,VVS2,2401
0.73,Fair,VS2,2401
0.71,Fair,VS1,2401
0.71,Premium,VS1,2401
0.58,Ideal,VVS2,2401
0.58,Premium,VS1,2401
0.73,Very Good,SI1,2402
0.57,Ideal,VVS2,2402
0.65,Ideal,VS2,2402
0.61,Very Good,VVS2,2403
0.7,Very Good,SI1,2403
0.76,Ideal,SI2,2403
0.81,Premium,SI1,2403
0.71,Very Good,SI1,2404
0.72,Very Good,SI1,2404
0.56,Ideal,VVS2,2404
0.63,Good,IF,2404
0.76,Ideal,SI2,2404
0.71,Ideal,SI1,2404
0.7,Very Good,VS1,2405
0.78,Very Good,SI2,2405
0.82,Premium,SI1,2405
0.7,Ideal,SI2,2405
0.7,Good,SI2,2405
0.72,Premium,VS2,2405
0.65,Very Good,VS1,2406
0.7,Premium,VVS1,2406
0.62,Ideal,VS1,2406
0.65,Good,VS2,2406
0.65,Good,VS1,2406
0.7,Ideal,SI1,2407
0.7,Premium,SI1,2407
0.53,Ideal,VVS2,2407
0.53,Ideal,VVS1,2407
0.7,Good,SI1,2407
0.7,Very Good,SI1,2409
0.7,Very Good,SI1,2409
0.7,Very Good,SI1,2409
0.7,Ideal,SI1,2409
0.7,Ideal,SI1,2409
0.7,Good,SI1,2409
0.73,Very Good,SI2,2409
0.8,Premium,SI2,2409
0.71,Premium,SI2,2409
0.73,Premium,SI2,2409
0.72,Ideal,SI2,2410
0.74,Ideal,SI2,2410
0.7,Ideal,SI1,2410
0.71,Premium,SI2,2410
0.61,Very Good,IF,2411
0.7,Good,SI2,2411
0.7,Very Good,VS1,2411
0.6,Ideal,VVS2,2413
0.8,Very Good,VS2,2414
0.81,Fair,VS2,2414
0.7,Ideal,SI1,2414
0.72,Fair,VS2,2414
0.7,Premium,SI1,2415
0.74,Premium,SI1,2415
0.7,Fair,VS1,2415
0.7,Ideal,SI1,2415
0.7,Very Good,VVS2,2415
0.7,Very Good,VVS2,2415
0.7,Good,VS2,2415
0.7,Very Good,VVS2,2415
0.7,Ideal,SI1,2415
0.7,Premium,VS2,2415
0.7,Good,VS2,2415
0.7,Premium,VS2,2415
0.7,Premium,SI1,2415
0.75,Premium,SI2,2415
0.7,Premium,VS2,2415
0.7,Very Good,VS2,2415
0.7,Premium,VVS2,2415
0.7,Ideal,SI2,2415
0.7,Premium,SI1,2415
0.75,Premium,SI1,2415
0.71,Very Good,SI1,2416
0.71,Good,VS2,2416
0.72,Ideal,SI1,2416
0.71,Ideal,SI2,2416
0.71,Ideal,SI2,2416
0.71,Ideal,SI1,2416
1.01,Ideal,I1,2416
0.7,Ideal,SI1,2417
0.76,Very Good,SI2,2418
0.72,Premium,VS2,2418
0.64,Ideal,VS2,2419
0.64,Ideal,VS2,2419
0.5,Ideal,IF,2419
0.51,Premium,VVS2,2419
0.72,Ideal,VVS2,2420
0.71,Good,SI1,2420
0.71,Very Good,SI1,2420
0.79,Premium,SI1,2420
0.72,Ideal,SI2,2420
0.64,Ideal,IF,2420
0.7,Very Good,VVS1,2421
0.7,Very Good,VS1,2421
0.7,Very Good,SI1,2421
0.7,Ideal,SI2,2421
0.7,Good,VS1,2421
0.72,Good,SI1,2421
0.58,Ideal,VVS2,2421
0.7,Very Good,VS1,2422
0.76,Very Good,SI2,2422
0.72,Ideal,SI2,2422
0.72,Ideal,SI2,2422
0.72,Very Good,VS1,2422
0.78,Ideal,VS2,2422
0.9,Fair,SI2,2422
0.71,Very Good,VS1,2423
0.74,Very Good,SI2,2423
0.71,Very Good,SI2,2423
0.74,Ideal,SI2,2423
0.71,Ideal,SI1,2423
0.7,Good,SI1,2423
0.7,Premium,SI1,2423
0.7,Premium,SI1,2423
0.7,Ideal,SI1,2423
0.7,Premium,SI1,2423
0.7,Premium,SI1,2423
0.7,Very Good,SI1,2423
0.7,Ideal,SI2,2423
0.7,Premium,SI2,2423
0.7,Premium,SI1,2423
0.54,Ideal,VVS2,2424
0.79,Very Good,SI1,2425
0.76,Good,SI1,2425
0.77,Ideal,SI2,2425
0.76,Premium,SI2,2425
0.76,Premium,SI1,2425
0.52,Very Good,VVS2,2426
0.73,Very Good,VS2,2426
0.74,Very Good,SI1,2426
0.52,Ideal,VVS2,2426
0.52,Ideal,VVS2,2426
0.73,Ideal,VS2,2426
0.78,Ideal,VS1,2426
0.56,Fair,VVS2,2426
0.71,Very Good,SI1,2427
0.71,Ideal,SI1,2427
0.52,Ideal,IF,2427
0.67,Good,VS1,2427
0.7,Good,VVS2,2427
0.71,Very Good,VS1,2428
0.71,Good,VVS2,2428
0.71,Premium,VVS2,2428
0.71,Good,SI1,2428
0.71,Very Good,VS2,2428
0.71,Good,VVS2,2428
0.7,Good,VS2,2428
0.7,Very Good,VS2,2429
0.61,Very Good,VS1,2429
0.8,Premium,SI2,2429
0.8,Ideal,SI2,2429
0.56,Ideal,VVS2,2429
0.7,Ideal,VS2,2429
0.72,Premium,SI2,2429
0.73,Very Good,VS2,2430
0.78,Good,SI2,2430
0.52,Ideal,VVS2,2430
0.72,Ideal,VS1,2430
0.72,Ideal,VS1,2430
0.6,Very Good,VS1,2431
0.73,Ideal,SI2,2431
0.73,Ideal,SI2,2431
0.78,Ideal,SI2,2431
0.71,Very Good,VS2,2432
0.71,Very Good,VS1,2432
0.71,Ideal,VS1,2432
0.7,Very Good,VS2,2433
0.66,Premium,VS1,2433
0.53,Ideal,VVS2,2433
0.73,Very Good,SI1,2434
0.61,Ideal,VS2,2434
0.73,Ideal,SI2,2434
0.73,Ideal,SI2,2434
0.7,Good,SI2,2435
0.72,Ideal,SI2,2435
0.7,Premium,VS1,2435
0.81,Ideal,SI1,2435
0.73,Good,SI1,2435
0.71,Good,SI2,2436
0.71,Very Good,SI1,2436
0.71,Very Good,SI1,2436
0.7,Ideal,SI2,2436
0.7,Ideal,SI1,2436
0.7,Very Good,VS2,2437
0.7,Very Good,VS1,2437
0.7,Very Good,VS2,2437
0.7,Very Good,VS2,2437
0.7,Ideal,VS1,2437
0.71,Very Good,VS2,2437
0.5,Good,VVS2,2437
0.7,Fair,VS2,2437
0.9,Fair,SI1,2438
0.61,Ideal,IF,2438
0.93,Good,SI1,2438
0.96,Fair,SI2,2438
0.81,Ideal,SI1,2439
0.72,Very Good,SI1,2440
0.78,Good,VS2,2440
0.74,Ideal,VS1,2440
0.63,Ideal,VS1,2440
0.72,Ideal,SI1,2440
0.72,Ideal,SI1,2440
0.72,Ideal,SI1,2440
0.55,Ideal,IF,2440
0.72,Very Good,VS1,2441
0.72,Very Good,VS1,2441
0.73,Very Good,SI1,2441
0.7,Good,VS1,2441
0.7,Good,VS1,2441
0.7,Premium,SI1,2441
0.56,Ideal,VVS2,2441
0.72,Premium,VS2,2441
0.71,Premium,SI1,2441
0.71,Premium,SI1,2441
0.52,Ideal,IF,2441
0.71,Very Good,SI1,2441
0.7,Premium,SI2,2442
0.56,Very Good,VVS2,2442
0.56,Very Good,VVS2,2442
0.63,Ideal,VVS2,2442
0.57,Ideal,VVS2,2442
0.85,Ideal,VS2,2442
0.6,Ideal,VS1,2442
0.79,Ideal,SI1,2442
0.56,Ideal,IF,2442
0.56,Ideal,IF,2442
0.3,Ideal,VS2,545
0.3,Ideal,VS2,545
0.3,Ideal,VS1,545
0.3,Ideal,VS1,545
0.3,Ideal,VS1,545
0.3,Ideal,VS1,545
0.3,Ideal,VS1,545
0.3,Ideal,SI1,545
0.26,Ideal,IF,545
0.26,Ideal,IF,545
0.29,Good,SI1,545
0.33,Premium,SI1,545
0.26,Premium,VS1,546
0.24,Very Good,VVS2,547
0.26,Very Good,VVS2,547
0.26,Very Good,VVS1,547
0.26,Very Good,VVS1,547
0.26,Very Good,IF,547
0.32,Ideal,SI1,547
0.31,Ideal,SI1,547
0.3,Ideal,SI1,547
0.29,Premium,VS1,547
0.38,Good,SI2,547
0.25,Very Good,VVS2,548
0.25,Very Good,VVS2,548
0.25,Very Good,VVS2,548
0.25,Very Good,VVS2,548
0.25,Very Good,VVS2,548
0.25,Very Good,VVS2,548
0.25,Very Good,VVS2,548
0.56,Ideal,IF,2442
0.59,Fair,VS2,2443
0.66,Very Good,VS2,2443
0.72,Ideal,VS2,2443
0.71,Ideal,VS2,2443
0.71,Premium,VS2,2443
0.7,Good,VS1,2443
0.71,Premium,VS2,2443
0.76,Premium,SI1,2443
0.83,Very Good,VS2,2444
0.81,Very Good,VS2,2444
0.72,Very Good,VS2,2444
0.78,Premium,SI2,2444
0.7,Premium,SI1,2444
0.7,Premium,SI1,2444
0.7,Premium,SI1,2444
0.81,Ideal,VS2,2444
0.6,Ideal,VS2,2444
0.83,Ideal,SI2,2444
0.59,Ideal,IF,2444
0.78,Good,SI2,2444
0.7,Good,SI1,2444
0.85,Premium,SI2,2444
0.6,Premium,VVS1,2444
0.7,Very Good,SI1,2445
0.73,Very Good,SI1,2445
0.7,Ideal,SI1,2445
0.7,Good,SI1,2445
0.71,Ideal,SI2,2445
0.73,Very Good,VS1,2446
0.72,Good,SI1,2446
0.73,Premium,VS2,2446
0.57,Ideal,VVS2,2447
0.57,Ideal,VVS2,2447
0.53,Ideal,IF,2447
0.74,Premium,SI1,2447
0.74,Premium,SI2,2447
0.76,Good,SI1,2447
0.8,Premium,SI2,2447
0.71,Very Good,VVS2,2448
0.71,Very Good,SI1,2448
0.72,Ideal,SI2,2449
0.71,Good,VVS2,2450
0.71,Very Good,VVS2,2450
0.71,Premium,VVS2,2450
0.71,Very Good,VS2,2450
0.71,Very Good,VS2,2450
0.71,Premium,SI1,2450
0.71,Ideal,VVS1,2450
0.71,Good,SI1,2450
0.71,Very Good,VS2,2450
0.71,Premium,SI2,2450
0.71,Ideal,VS2,2450
0.74,Very Good,VS2,2451
0.76,Premium,SI2,2451
0.55,Very Good,VVS1,2451
0.73,Ideal,VVS2,2451
0.8,Premium,SI2,2451
0.8,Very Good,SI2,2451
0.72,Ideal,SI2,2451
0.79,Good,VS2,2451
0.72,Good,VS1,2451
0.72,Ideal,VVS2,2452
0.74,Premium,SI1,2452
0.71,Ideal,SI2,2452
1.02,Premium,I1,2452
0.7,Very Good,VS1,2453
0.7,Very Good,VS1,2453
0.7,Very Good,SI1,2453
0.7,Very Good,SI2,2453
0.7,Ideal,SI2,2453
0.75,Good,SI2,2453
0.7,Good,SI2,2453
0.7,Very Good,SI2,2453
0.73,Ideal,VS2,2453
0.7,Ideal,SI1,2453
0.79,Ideal,SI2,2453
0.71,Very Good,VS2,2454
0.54,Ideal,VVS2,2454
0.5,Ideal,VS1,2454
0.96,Premium,SI2,2454
0.71,Very Good,SI1,2455
0.81,Ideal,VS2,2455
0.73,Ideal,SI2,2455
0.7,Very Good,VS2,2455
0.71,Very Good,VVS1,2456
0.71,Very Good,VVS1,2456
0.75,Ideal,SI1,2456
0.82,Premium,SI2,2456
0.53,Ideal,VVS2,2456
0.78,Ideal,VS2,2456
0.72,Ideal,SI2,2456
0.84,Ideal,VS1,2456
0.77,Good,SI1,2457
0.77,Premium,SI1,2457
0.77,Premium,SI1,2457
0.72,Ideal,SI2,2457
0.71,Premium,SI1,2458
0.71,Ideal,SI2,2458
0.72,Ideal,SI1,2458
0.71,Premium,SI1,2458
0.71,Very Good,SI2,2458
0.71,Fair,SI1,2458
0.75,Ideal,SI2,2458
0.74,Very Good,VS2,2459
0.7,Very Good,SI1,2459
0.81,Ideal,SI2,2459
0.7,Premium,VS2,2459
0.7,Premium,VS1,2459
0.74,Ideal,VS2,2459
0.55,Ideal,VS2,2459
0.69,Ideal,SI1,2459
0.7,Ideal,SI1,2459
0.7,Good,SI1,2459
0.8,Very Good,SI2,2460
0.47,Ideal,VVS1,2460
0.47,Ideal,VVS1,2460
0.7,Ideal,SI1,2460
0.61,Ideal,IF,2461
0.7,Good,SI2,2461
0.91,Premium,SI2,2461
0.91,Good,SI2,2461
0.71,Very Good,VS2,2462
0.75,Very Good,SI1,2462
0.72,Very Good,VS2,2462
0.56,Ideal,VVS2,2462
0.71,Ideal,VVS2,2463
0.74,Very Good,VS2,2463
0.75,Very Good,SI1,2463
0.56,Ideal,VVS2,2463
0.7,Premium,SI1,2463
0.7,Premium,SI2,2463
0.7,Very Good,VS2,2464
0.7,Very Good,SI2,2464
0.91,Premium,I1,2464
0.74,Ideal,SI2,2464
0.76,Ideal,SI2,2466
0.72,Ideal,SI2,2466
0.6,Ideal,VVS2,2467
0.75,Very Good,VS2,2467
0.73,Ideal,SI2,2467
0.52,Premium,VVS2,2467
0.52,Premium,VVS2,2467
0.52,Ideal,VVS1,2467
0.73,Premium,VS1,2468
0.74,Ideal,VS1,2468
0.7,Good,SI1,2468
0.74,Very Good,SI1,2468
0.57,Very Good,VVS2,2469
0.76,Ideal,SI2,2469
0.76,Premium,SI2,2469
0.76,Very Good,SI2,2469
0.78,Premium,SI1,2469
0.7,Ideal,VS1,2469
0.62,Ideal,IF,2469
0.7,Premium,SI1,2470
0.72,Ideal,SI1,2470
0.71,Ideal,SI2,2470
0.7,Good,SI1,2470
0.71,Very Good,SI1,2471
0.79,Premium,SI2,2471
0.53,Very Good,VVS2,2472
0.7,Very Good,VS2,2473
0.7,Very Good,VS2,2473
0.7,Very Good,VS1,2473
0.73,Very Good,SI1,2473
0.8,Very Good,SI1,2473
0.7,Good,VS2,2473
0.7,Very Good,VS1,2473
0.7,Very Good,VS2,2473
0.7,Premium,SI1,2473
0.6,Ideal,VS2,2473
0.55,Ideal,VVS1,2473
0.72,Very Good,SI1,2474
0.76,Ideal,SI1,2474
0.8,Good,SI2,2474
0.81,Good,SI2,2474
0.7,Very Good,SI1,2475
0.7,Very Good,VS1,2475
0.7,Ideal,VS1,2475
0.5,Ideal,VVS2,2475
0.7,Ideal,VS2,2475
0.77,Ideal,SI1,2475
0.7,Premium,SI2,2475
0.7,Premium,SI2,2475
0.91,Premium,SI1,2475
0.7,Good,VVS2,2475
0.7,Ideal,SI2,2475
0.7,Very Good,SI1,2475
0.7,Very Good,SI1,2476
0.7,Very Good,SI1,2476
0.72,Ideal,SI1,2476
0.72,Premium,SI1,2476
0.78,Very Good,SI2,2477
0.7,Good,VVS2,2477
0.72,Very Good,VS2,2477
0.75,Ideal,SI1,2478
0.7,Ideal,SI1,2478
0.7,Ideal,SI1,2478
0.7,Ideal,SI1,2478
0.77,Ideal,VS2,2479
0.7,Fair,VS2,2479
0.72,Very Good,SI1,2479
0.77,Ideal,VS2,2479
0.7,Premium,VS2,2479
0.7,Premium,VS2,2479
0.7,Premium,VS2,2479
0.7,Premium,VS2,2479
0.7,Premium,VS2,2479
0.71,Premium,SI1,2479
0.54,Ideal,VVS2,2479
0.67,Good,VS1,2479
0.7,Very Good,VS2,2479
0.7,Ideal,SI2,2480
0.71,Ideal,SI2,2480
0.7,Ideal,SI1,2480
0.7,Ideal,SI1,2480
0.63,Very Good,VVS2,2481
0.61,Very Good,VS1,2481
0.8,Very Good,SI2,2481
0.7,Very Good,SI1,2481
0.7,Very Good,VS1,2482
0.9,Very Good,SI2,2482
0.72,Very Good,SI1,2482
0.79,Very Good,SI2,2482
0.81,Very Good,SI1,2482
0.73,Ideal,VVS2,2482
0.81,Ideal,SI1,2482
0.81,Premium,SI2,2482
0.5,Ideal,VVS2,2482
0.71,Very Good,SI1,2482
0.71,Premium,SI2,2482
0.7,Very Good,VVS1,2484
0.7,Very Good,VS1,2484
0.75,Premium,VS2,2484
0.8,Premium,SI2,2484
0.8,Good,SI2,2484
0.7,Ideal,VS1,2484
0.8,Premium,SI2,2484
0.75,Premium,SI1,2484
0.6,Fair,VVS2,2484
0.72,Premium,VS2,2484
0.72,Premium,SI2,2484
0.73,Very Good,SI2,2485
0.6,Very Good,VVS1,2485
0.57,Very Good,VVS2,2485
0.8,Very Good,SI1,2485
0.61,Ideal,VS1,2485
0.78,Ideal,SI2,2485
0.74,Premium,VS2,2485
0.73,Ideal,VVS2,2485
0.91,Premium,I1,2486
0.78,Premium,SI2,2486
0.8,Very Good,VS1,2487
0.8,Very Good,SI2,2487
0.7,Ideal,VVS2,2487
0.7,Ideal,VVS2,2487
0.7,Ideal,VVS2,2487
0.71,Ideal,VS1,2487
0.74,Ideal,SI2,2487
0.71,Ideal,SI2,2487
0.7,Ideal,SI1,2487
0.71,Ideal,SI1,2487
0.72,Very Good,SI1,2488
1.01,Premium,I1,2488
0.7,Good,VS2,2488
0.71,Very Good,SI1,2489
0.52,Ideal,VVS2,2489
0.7,Ideal,VVS1,2489
0.76,Ideal,SI2,2489
0.78,Premium,SI1,2489
0.74,Ideal,SI1,2489
0.73,Ideal,VVS1,2490
0.7,Ideal,VS1,2490
0.57,Ideal,VS2,2491
0.74,Very Good,VS1,2491
0.71,Ideal,SI1,2491
0.76,Premium,SI2,2491
0.91,Fair,I1,2491
0.76,Premium,SI2,2491
0.76,Premium,SI2,2491
0.71,Very Good,VS2,2492
0.72,Premium,SI2,2492
0.72,Premium,SI1,2492
0.7,Ideal,VVS1,2492
0.7,Ideal,VS1,2492
0.62,Ideal,VS1,2492
0.72,Premium,SI1,2492
