MONTH,DAY,WEEKDAY,AIRLINE,ORG_AIR,DEST_AIR,SCHED_DEP,DEP_DELAY,AIR_TIME,DIST,SCHED_ARR,ARR_DELAY,DIVERTED,CANCELLED
9,6,7,DL,ATL,MSY,2050,0.0,59.0,425,2120,-15.0,0,0
9,6,7,WN,SFO,ATL,540,-7.0,253.0,2139,1325,-24.0,0,0
9,6,7,DL,ATL,DFW,1730,-2.0,98.0,731,1845,-26.0,0,0
9,6,7,F9,MSP,DEN,855,102.0,118.0,680,959,120.0,0,0
9,6,7,AA,IAH,CLT,1530,6.0,132.0,912,1907,-1.0,0,0
9,6,7,WN,DEN,LAX,1710,30.0,135.0,862,1835,41.0,0,0
9,6,7,UA,DEN,IND,955,-6.0,119.0,977,1423,-16.0,0,0
9,6,7,MQ,ORD,DBQ,1014,-3.0,32.0,147,1111,-14.0,0,0
9,6,7,EV,IAH,SAT,1252,-6.0,37.0,191,1358,-15.0,0,0
9,6,7,OO,LAX,MRY,1528,-3.0,41.0,266,1638,-20.0,0,0
9,6,7,OO,SFO,EUG,1815,-4.0,70.0,451,1949,-10.0,0,0
9,6,7,OO,LAX,PHX,1605,-2.0,62.0,370,1732,-6.0,0,0
9,6,7,AA,ORD,BOS,704,-9.0,113.0,867,1028,-26.0,0,0
9,6,7,AA,DFW,MSY,1225,-6.0,62.0,447,1400,-23.0,0,0
9,6,7,DL,ATL,MCO,1355,-4.0,59.0,404,1530,-18.0,0,0
9,6,7,AA,DFW,FLL,1345,-4.0,154.0,1119,1743,-13.0,0,0
9,6,7,HA,LAX,HNL,940,-12.0,330.0,2556,1245,-29.0,0,0
9,6,7,EV,ORD,HPN,1800,1.0,106.0,738,2113,-7.0,0,0
9,6,7,B6,DEN,BOS,1055,-8.0,208.0,1754,1649,-14.0,0,0
9,6,7,DL,ATL,DAY,1555,16.0,67.0,432,1726,9.0,0,0
9,6,7,EV,ORD,SDF,1350,82.0,45.0,287,1608,72.0,0,0
9,6,7,DL,ATL,VPS,1340,26.0,42.0,250,1352,18.0,0,0
9,6,7,UA,ORD,DEN,1730,-4.0,125.0,888,1910,-19.0,0,0
9,6,7,NK,MSP,DEN,1444,-5.0,105.0,680,1550,-5.0,0,0
9,6,7,NK,IAH,MCI,925,-2.0,90.0,643,1121,-8.0,0,0
9,6,7,EV,ATL,HPN,1815,-9.0,109.0,780,2037,-16.0,0,0
9,6,7,WN,PHX,DAL,830,-3.0,113.0,879,1250,-14.0,0,0
9,7,1,NK,LAS,LAX,1328,-7.0,42.0,236,1440,-10.0,0,0
9,7,1,AS,LAX,SEA,1855,-11.0,145.0,954,2130,16.0,0,0
9,7,1,OO,LAX,SBA,2006,62.0,20.0,89,2049,57.0,0,0
9,7,1,DL,ATL,CAE,2310,-14.0,32.0,192,5,-18.0,0,0
9,7,1,DL,MSP,FAR,1117,-3.0,38.0,223,1221,-17.0,0,0
9,7,1,OO,MSP,ABR,1345,-5.0,52.0,257,1457,-3.0,0,0
9,7,1,WN,LAX,ELP,1205,-2.0,90.0,715,1455,3.0,0,0
9,7,1,EV,MSP,CLE,1528,-3.0,81.0,622,1820,-9.0,0,0
9,7,1,EV,ORD,ROA,1350,13.0,89.0,531,1633,49.0,0,0
9,7,1,EV,IAH,DSM,1625,-2.0,118.0,802,1843,12.0,0,0
9,7,1,F9,DEN,CVG,30,-4.0,132.0,1069,501,-2.0,0,0
9,7,1,UA,DEN,LAX,2204,2.0,116.0,862,2329,-2.0,0,0
9,7,1,WN,ATL,PHL,2200,-7.0,89.0,666,10,-33.0,0,0
9,7,1,MQ,ORD,MSN,835,22.0,25.0,108,931,4.0,0,0
9,7,1,DL,ATL,FLL,1510,0.0,88.0,581,1705,-2.0,0,0
9,7,1,AA,SFO,PHX,1545,-1.0,92.0,651,1748,-10.0,0,0
9,7,1,EV,IAH,GPT,1916,-8.0,57.0,376,2030,0.0,0,0
9,7,1,AA,PHX,BWI,850,-3.0,250.0,1999,1627,6.0,0,0
9,7,1,OO,IAH,MSP,1345,-3.0,138.0,1034,1635,-9.0,0,0
9,7,1,EV,IAH,MLU,2117,-8.0,42.0,262,2222,-9.0,0,0
9,7,1,UA,ORD,GRR,1915,-9.0,28.0,137,2114,-8.0,0,0
9,7,1,DL,ATL,ECP,1355,-1.0,40.0,240,1406,-8.0,0,0
9,7,1,AA,DFW,PHL,1715,-8.0,182.0,1303,2144,-14.0,0,0
9,7,1,UA,ORD,IAD,1303,-1.0,81.0,589,1615,-25.0,0,0
9,7,1,EV,IAH,GRK,1430,-4.0,33.0,166,1529,-9.0,0,0
9,7,1,DL,ATL,DAY,1212,-2.0,60.0,432,1338,-7.0,0,0
9,7,1,DL,ATL,EVV,2116,-2.0,53.0,350,2135,-11.0,0,0
9,7,1,F9,ATL,MCO,1220,-7.0,63.0,404,1345,-5.0,0,0
9,7,1,AA,ORD,DCA,1855,-2.0,85.0,612,2200,-19.0,0,0
9,7,1,AA,DEN,DFW,1256,110.0,87.0,641,1553,152.0,0,0
9,7,1,WN,LAS,LAX,1750,10.0,42.0,236,1900,4.0,0,0
9,7,1,OO,SFO,RDM,1750,-6.0,69.0,462,1925,-12.0,0,0
9,7,1,UA,IAH,MCI,2000,-9.0,94.0,643,2201,-14.0,0,0
9,7,1,AA,PHX,CLT,840,-3.0,215.0,1773,1550,-19.0,0,0
9,7,1,UA,ORD,IAD,1822,-1.0,79.0,589,2114,-5.0,0,0
9,7,1,EV,ORD,GSP,1408,-5.0,82.0,578,1654,5.0,0,0
9,7,1,UA,IAH,LAS,1441,-3.0,157.0,1222,1603,-20.0,0,0
9,7,1,AA,DFW,FLL,1025,-8.0,154.0,1119,1424,-12.0,0,0
9,7,1,EV,ATL,BQK,1025,-3.0,46.0,238,1130,-7.0,0,0
9,7,1,EV,ATL,DHN,1730,-1.0,33.0,170,1726,-4.0,0,0
9,7,1,AA,PHX,SMF,1955,-5.0,105.0,647,2149,10.0,0,0
9,7,1,DL,LAX,TPA,1030,-2.0,256.0,2158,1809,-5.0,0,0
9,7,1,WN,SFO,LAS,1805,79.0,68.0,414,1935,69.0,0,0
9,7,1,F9,DEN,LGA,1035,-5.0,192.0,1620,1630,-32.0,0,0
9,7,1,AA,MSP,ORD,1209,-9.0,50.0,334,1337,-27.0,0,0
9,7,1,WN,DEN,SJC,1245,-1.0,136.0,948,1420,-3.0,0,0
9,7,1,WN,DEN,DAL,1915,-5.0,85.0,651,2210,-21.0,0,0
9,7,1,OO,DEN,DAY,955,-5.0,131.0,1085,1437,6.0,0,0
9,7,1,AA,DFW,MSP,2025,38.0,117.0,852,2256,20.0,0,0
9,7,1,OO,DEN,SHV,1000,-3.0,102.0,792,1311,8.0,0,0
9,7,1,WN,PHX,OAK,1925,6.0,95.0,646,2120,9.0,0,0
9,7,1,EV,ATL,LEX,1805,-3.0,46.0,304,1916,-14.0,0,0
9,7,1,UA,ORD,LAX,1148,-2.0,252.0,1744,1419,2.0,0,0
9,7,1,OO,ORD,MKE,1710,-1.0,17.0,67,1814,-21.0,0,0
9,7,1,AS,IAH,SEA,1745,-6.0,256.0,1874,2018,1.0,0,0
9,7,1,WN,DEN,MSP,1355,-2.0,84.0,680,1650,-19.0,0,0
9,7,1,WN,PHX,BUF,1550,17.0,217.0,1912,2255,-2.0,0,0
9,7,1,WN,LAS,PIT,1010,-2.0,217.0,1910,1720,-16.0,0,0
9,7,1,WN,DEN,SNA,2105,0.0,122.0,846,2225,0.0,0,0
9,7,1,AA,LAX,LAS,1025,-3.0,46.0,236,1148,-18.0,0,0
9,7,1,DL,DFW,MSP,1000,-2.0,115.0,852,1227,-12.0,0,0
9,7,1,VX,SFO,LAS,900,-3.0,65.0,414,1030,-8.0,0,0
9,7,1,AA,PHX,SAN,1400,-6.0,50.0,304,1510,0.0,0,0
9,7,1,AA,SFO,MIA,2359,-3.0,303.0,2585,835,-14.0,0,0
9,7,1,OO,ORD,STL,704,-4.0,47.0,258,818,-8.0,0,0
9,7,1,WN,ATL,STL,1355,-6.0,75.0,484,1435,-15.0,0,0
9,7,1,WN,ATL,RSW,1010,0.0,81.0,515,1155,-6.0,0,0
9,7,1,UA,MSP,DEN,1156,-5.0,103.0,680,1311,-12.0,0,0
9,7,1,OO,ATL,SBN,907,-4.0,85.0,566,1057,-12.0,0,0
9,7,1,EV,IAH,PNS,1947,1.0,78.0,489,2119,13.0,0,0
9,7,1,DL,ATL,SJU,950,-1.0,191.0,1547,1328,-8.0,0,0
9,7,1,OO,SFO,SEA,1550,-6.0,104.0,679,1755,-5.0,0,0
9,7,1,AA,DFW,EWR,1826,-2.0,189.0,1372,2301,-8.0,0,0
9,7,1,UA,SFO,ORD,916,-4.0,198.0,1846,1525,-13.0,0,0
9,7,1,DL,ATL,PWM,908,14.0,129.0,1027,1145,-2.0,0,0
9,7,1,UA,SFO,AUS,902,-2.0,179.0,1504,1439,-17.0,0,0
9,7,1,AA,PHX,GEG,2010,-4.0,136.0,1020,2246,-1.0,0,0
9,7,1,OO,ORD,MKE,1618,-4.0,18.0,67,1707,-5.0,0,0
9,7,1,NK,DEN,LAX,1320,1.0,120.0,862,1451,-10.0,0,0
9,7,1,EV,ATL,GNV,1330,-4.0,53.0,300,1442,-11.0,0,0
9,7,1,DL,ATL,ORF,2215,-1.0,67.0,516,2351,-9.0,0,0
9,7,1,NK,ORD,BWI,825,-6.0,88.0,622,1118,-15.0,0,0
9,7,1,AA,IAH,PHL,1236,-10.0,183.0,1325,1710,-27.0,0,0
9,7,1,MQ,ORD,RST,1710,-3.0,44.0,268,1836,-25.0,0,0
9,7,1,UA,IAH,LAS,2128,-4.0,165.0,1222,2250,-21.0,0,0
9,7,1,MQ,DFW,SJT,1445,0.0,45.0,229,1543,-3.0,0,0
9,7,1,WN,PHX,HOU,1240,-3.0,129.0,1020,1715,-9.0,0,0
9,7,1,EV,ATL,AGS,1344,-2.0,28.0,143,1435,-6.0,0,0
9,7,1,OO,PHX,BFL,1705,-5.0,68.0,425,1833,4.0,0,0
9,7,1,DL,ATL,MSP,1455,-2.0,120.0,907,1638,-21.0,0,0
9,7,1,DL,ATL,DCA,1820,-6.0,77.0,547,2010,-21.0,0,0
9,7,1,DL,ATL,DFW,1245,37.0,97.0,731,1401,12.0,0,0
9,7,1,B6,SFO,LGB,600,-1.0,59.0,354,725,-8.0,0,0
9,7,1,AS,LAX,SEA,1420,-7.0,137.0,954,1658,-2.0,0,0
9,7,1,UA,LAX,DEN,1248,-7.0,109.0,862,1610,-23.0,0,0
9,7,1,WN,PHX,SLC,1705,-4.0,72.0,507,1930,-2.0,0,0
9,7,1,UA,IAH,BWI,748,-4.0,168.0,1235,1205,-14.0,0,0
9,7,1,MQ,ORD,GRB,835,-8.0,32.0,173,936,-18.0,0,0
9,7,1,OO,LAX,SAN,2305,8.0,27.0,109,2359,-2.0,0,0
9,7,1,AA,PHX,PHL,1445,0.0,240.0,2075,2219,-14.0,0,0
9,7,1,UA,DEN,ORD,910,-4.0,109.0,888,1243,4.0,0,0
9,7,1,EV,IAH,HOB,1756,-3.0,70.0,501,1839,-14.0,0,0
9,7,1,OO,SFO,SMF,900,-6.0,18.0,86,953,-15.0,0,0
9,7,1,WN,LAX,ATL,550,-4.0,235.0,1947,1310,-6.0,0,0
9,7,1,VX,SFO,SEA,2050,7.0,100.0,679,2245,14.0,0,0
9,7,1,OO,IAH,GRR,1252,2.0,137.0,1042,1632,0.0,0,0
9,7,1,F9,DEN,LAS,1130,-11.0,95.0,628,1222,-10.0,0,0
9,7,1,WN,LAS,SNA,2120,-8.0,40.0,226,2220,-18.0,0,0
9,7,1,AA,SFO,JFK,1235,-5.0,293.0,2586,2128,-38.0,0,0
9,7,1,WN,DEN,LAS,1535,2.0,90.0,628,1630,-2.0,0,0
9,7,1,WN,LAS,IND,1805,0.0,181.0,1590,40,-21.0,0,0
9,7,1,UA,DEN,SAT,955,-7.0,101.0,794,1309,-28.0,0,0
9,7,1,EV,ATL,MLI,2118,25.0,81.0,633,2213,3.0,0,0
9,7,1,F9,DEN,IAH,1435,-8.0,115.0,862,1752,-6.0,0,0
9,7,1,DL,ATL,PWM,1425,0.0,131.0,1027,1706,-13.0,0,0
9,7,1,UA,IAH,LAX,1857,-1.0,176.0,1379,2027,-10.0,0,0
9,7,1,AA,IAH,MIA,1645,-7.0,121.0,964,2021,-18.0,0,0
9,7,1,UA,IAH,BOS,1250,-5.0,211.0,1597,1747,-16.0,0,0
9,7,1,WN,PHX,DTW,1720,-3.0,189.0,1671,10,-23.0,0,0
9,7,1,UA,IAH,MSY,1130,-5.0,47.0,305,1242,-11.0,0,0
9,7,1,WN,LAX,OAK,1440,17.0,50.0,337,1550,18.0,0,0
9,7,1,UA,DEN,LAX,600,-5.0,121.0,862,730,-17.0,0,0
9,7,1,UA,DEN,ORD,1005,8.0,108.0,888,1330,-6.0,0,0
9,7,1,DL,ATL,TPA,1635,19.0,61.0,406,1805,8.0,0,0
9,7,1,DL,ATL,CVG,1345,-4.0,61.0,373,1517,-21.0,0,0
9,7,1,UA,LAX,SFO,630,-4.0,52.0,337,757,-20.0,0,0
9,7,1,OO,MSP,MDW,1304,61.0,66.0,349,1436,64.0,0,0
9,7,1,UA,SFO,LAS,603,-7.0,61.0,414,740,-28.0,0,0
9,7,1,WN,DEN,BWI,1050,0.0,178.0,1491,1615,-15.0,0,0
9,7,1,OO,IAH,COS,1431,-2.0,116.0,809,1558,-11.0,0,0
9,7,1,DL,ATL,EYW,1510,-3.0,97.0,646,1708,-1.0,0,0
9,7,1,WN,LAS,SLC,2110,0.0,53.0,368,2325,-6.0,0,0
9,7,1,OO,ATL,ORD,1013,5.0,91.0,606,1118,2.0,0,0
9,7,1,UA,ORD,DEN,2240,9.0,130.0,888,15,6.0,0,0
9,7,1,EV,IAH,MAF,716,-8.0,62.0,429,846,-15.0,0,0
9,7,1,DL,MSP,MKE,1311,-5.0,49.0,297,1418,-4.0,0,0
9,7,1,UA,DEN,MCO,1001,-1.0,192.0,1546,1540,-6.0,0,0
9,7,1,OO,SFO,AUS,2345,-5.0,191.0,1504,524,-4.0,0,0
9,7,1,DL,ATL,BWI,1105,-4.0,79.0,577,1258,-10.0,0,0
9,7,1,DL,MSP,FAR,1940,-2.0,36.0,223,2047,-16.0,0,0
9,7,1,OO,LAX,SMF,1640,-1.0,59.0,373,1810,-9.0,0,0
9,7,1,WN,ATL,MDW,1150,8.0,88.0,591,1250,-5.0,0,0
9,7,1,AA,DFW,MCO,1350,-1.0,142.0,985,1734,-1.0,0,0
9,7,1,UA,PHX,IAH,1523,-8.0,131.0,1009,1958,2.0,0,0
9,7,1,UA,DEN,SLC,1124,-6.0,64.0,391,1257,14.0,0,0
9,7,1,AS,LAX,SEA,2025,-8.0,133.0,954,2301,-15.0,0,0
9,7,1,AA,DFW,TUS,1715,-7.0,108.0,813,1737,-22.0,0,0
9,7,1,DL,ATL,MYR,1215,-2.0,54.0,317,1325,-4.0,0,0
9,7,1,MQ,DFW,FAR,1830,-3.0,132.0,968,2118,-23.0,0,0
9,7,1,EV,IAH,LBB,1432,-6.0,71.0,458,1609,-8.0,0,0
9,7,1,AA,DFW,DEN,1035,-6.0,,641,1144,,1,0
9,7,1,DL,ATL,LGA,945,-6.0,101.0,762,1204,-22.0,0,0
9,7,1,AA,DFW,FAT,1025,-3.0,176.0,1313,1153,-13.0,0,0
9,7,1,OO,PHX,YUM,845,-9.0,36.0,160,947,8.0,0,0
9,7,1,EV,ORD,CHS,1445,-3.0,109.0,760,1756,-2.0,0,0
9,7,1,F9,DEN,MKE,835,-8.0,110.0,896,1152,-16.0,0,0
9,7,1,AA,ORD,SJC,720,1.0,257.0,1829,957,0.0,0,0
9,7,1,AS,PHX,SEA,600,-10.0,158.0,1107,848,-6.0,0,0
9,7,1,UA,IAH,DEN,1535,4.0,115.0,862,1707,-9.0,0,0
9,7,1,WN,ATL,TPA,2045,-5.0,63.0,406,2210,-8.0,0,0
9,7,1,AA,DFW,EWR,1002,-5.0,183.0,1372,1429,-13.0,0,0
9,7,1,AA,DFW,COS,1835,-6.0,84.0,592,1936,-25.0,0,0
9,7,1,MQ,ORD,STL,1101,-1.0,46.0,258,1211,-9.0,0,0
9,7,1,VX,LAX,BOS,1320,-4.0,299.0,2611,2150,-14.0,0,0
9,7,1,MQ,ORD,FSD,1038,-1.0,71.0,462,1221,-15.0,0,0
9,7,1,WN,LAS,ELP,1700,-3.0,76.0,583,1940,-10.0,0,0
9,7,1,AA,DFW,SJC,2125,-5.0,193.0,1438,2259,-5.0,0,0
9,7,1,UA,LAS,SFO,1616,-6.0,70.0,414,1755,-17.0,0,0
9,7,1,WN,DEN,TPA,1145,-1.0,191.0,1506,1710,-1.0,0,0
9,7,1,UA,DEN,MSP,955,7.0,81.0,680,1300,-6.0,0,0
9,7,1,OO,DEN,PSP,1406,-8.0,122.0,776,1522,3.0,0,0
9,7,1,OO,PHX,SEA,1109,-2.0,159.0,1107,1411,-4.0,0,0
9,7,1,OO,SFO,SLC,1805,-11.0,77.0,599,2054,-14.0,0,0
9,7,1,EV,DFW,MLU,1559,-6.0,45.0,293,1711,-12.0,0,0
9,7,1,DL,LAS,JFK,1043,-1.0,251.0,2248,1844,11.0,0,0
9,7,1,WN,LAX,SJC,1645,35.0,47.0,308,1750,31.0,0,0
9,7,1,MQ,DFW,FWA,1815,-7.0,122.0,859,2137,0.0,0,0
9,7,1,AA,LAX,JFK,2320,-5.0,301.0,2475,757,-12.0,0,0
9,8,2,DL,MSP,BWI,906,17.0,131.0,936,1235,31.0,0,0
9,8,2,DL,ATL,CLE,2040,4.0,75.0,554,2220,3.0,0,0
9,8,2,AA,DFW,PDX,855,4.0,217.0,1616,1055,0.0,0,0
9,8,2,EV,IAH,BHM,1549,48.0,84.0,562,1732,45.0,0,0
9,8,2,MQ,ORD,MLI,835,28.0,41.0,139,933,35.0,0,0
9,8,2,UA,IAH,BNA,1535,1.0,85.0,657,1733,5.0,0,0
9,8,2,UA,ORD,PDX,1224,68.0,236.0,1739,1447,59.0,0,0
9,8,2,AA,DFW,MKE,1515,20.0,114.0,853,1743,8.0,0,0
9,8,2,WN,SFO,SNA,1025,0.0,66.0,372,1150,-9.0,0,0
9,8,2,WN,PHX,MDW,1855,14.0,161.0,1444,10,-4.0,0,0
9,8,2,DL,ATL,SAV,2158,21.0,34.0,214,2301,17.0,0,0
9,8,2,UA,SFO,RDU,930,-1.0,285.0,2400,1742,6.0,0,0
9,8,2,MQ,ORD,BDL,725,-2.0,101.0,783,1038,-20.0,0,0
9,8,2,DL,ATL,MIA,1910,-1.0,90.0,594,2104,-9.0,0,0
9,8,2,DL,ATL,SYR,1510,-2.0,103.0,794,1726,-14.0,0,0
9,8,2,MQ,ORD,SDF,830,69.0,40.0,287,1047,60.0,0,0
9,8,2,UA,ORD,SFO,1815,67.0,232.0,1846,2100,50.0,0,0
9,8,2,DL,ATL,AUS,1905,0.0,109.0,813,2026,-3.0,0,0
9,8,2,AA,ATL,PHL,1705,-3.0,95.0,666,1919,-20.0,0,0
9,8,2,AA,PHX,ORD,535,-3.0,177.0,1440,1106,-15.0,0,0
9,8,2,F9,DEN,SFO,1425,13.0,126.0,967,1603,-5.0,0,0
9,8,2,UA,ORD,MSP,1941,36.0,56.0,334,2110,23.0,0,0
9,8,2,WN,LAX,SFO,600,-1.0,54.0,337,720,-1.0,0,0
9,8,2,F9,DEN,DCA,1635,3.0,191.0,1476,2156,10.0,0,0
9,8,2,AA,LAX,ORD,2355,-3.0,206.0,1744,604,-14.0,0,0
9,8,2,EV,ATL,RST,1355,-4.0,112.0,831,1522,-22.0,0,0
9,8,2,DL,LAX,MIA,935,-5.0,272.0,2342,1736,-12.0,0,0
9,8,2,EV,IAH,OMA,845,-4.0,125.0,781,1104,27.0,0,0
9,8,2,DL,ATL,MSP,2045,1.0,122.0,907,2221,2.0,0,0
9,8,2,MQ,DFW,ABI,1830,2.0,28.0,158,1929,-15.0,0,0
9,8,2,WN,PHX,OAK,1925,11.0,91.0,646,2120,2.0,0,0
9,8,2,F9,ORD,SFO,2120,63.0,241.0,1846,2358,57.0,0,0
9,8,2,WN,LAS,MSY,1730,14.0,164.0,1500,2255,-11.0,0,0
9,8,2,DL,MSP,DEN,1723,4.0,98.0,680,1828,0.0,0,0
9,8,2,AA,LAS,ORD,505,27.0,195.0,1514,1047,21.0,0,0
9,8,2,UA,SFO,AUS,850,0.0,179.0,1504,1427,-17.0,0,0
9,8,2,OO,LAX,SLC,1535,-16.0,85.0,590,1826,-22.0,0,0
9,8,2,WN,SFO,DEN,1540,-3.0,121.0,967,1915,-23.0,0,0
9,8,2,WN,PHX,ONT,845,-2.0,46.0,325,1000,-14.0,0,0
9,8,2,UA,IAH,LAS,2128,4.0,160.0,1222,2250,-16.0,0,0
9,8,2,AA,DFW,PDX,1045,-4.0,215.0,1616,1248,-10.0,0,0
9,8,2,WN,LAS,BNA,1225,3.0,186.0,1587,1800,-12.0,0,0
9,8,2,AA,ORD,BOS,704,9.0,107.0,867,1028,-9.0,0,0
9,8,2,OO,PHX,MRY,1340,-8.0,99.0,598,1531,1.0,0,0
9,8,2,UA,IAH,SLC,911,-1.0,161.0,1195,1130,-23.0,0,0
9,8,2,AA,ORD,LAX,2210,-2.0,216.0,1744,43,-16.0,0,0
9,8,2,AA,DFW,PHL,1515,-4.0,179.0,1303,1943,-13.0,0,0
9,8,2,WN,DEN,LAS,1330,27.0,86.0,628,1420,18.0,0,0
9,8,2,VX,LAX,DAL,700,0.0,153.0,1246,1205,-14.0,0,0
9,8,2,NK,ORD,MSY,815,42.0,106.0,837,1037,31.0,0,0
9,8,2,DL,PHX,MSP,845,-8.0,143.0,1276,1400,-36.0,0,0
9,8,2,EV,ATL,HPN,2044,23.0,115.0,780,2256,30.0,0,0
9,8,2,WN,DEN,MCO,905,-3.0,190.0,1546,1440,-5.0,0,0
9,8,2,WN,ATL,FLL,1355,-1.0,92.0,581,1545,-1.0,0,0
9,8,2,MQ,ORD,CVG,2136,,,265,2348,,0,1
9,8,2,MQ,DFW,SAF,2205,-6.0,85.0,551,2255,-2.0,0,0
9,8,2,EV,ATL,AEX,1615,-5.0,71.0,500,1650,-9.0,0,0
9,8,2,DL,ATL,CLT,725,-1.0,44.0,226,839,-2.0,0,0
9,8,2,WN,DEN,BUR,1225,1.0,122.0,850,1350,2.0,0,0
9,8,2,UA,IAH,SFO,1748,2.0,200.0,1635,1952,0.0,0,0
9,8,2,WN,LAS,MDW,1530,2.0,178.0,1521,2105,2.0,0,0
9,8,2,AA,ORD,LAX,955,2.0,230.0,1744,1223,-9.0,0,0
9,8,2,VX,LAX,EWR,825,10.0,292.0,2454,1650,6.0,0,0
9,8,2,DL,ATL,ECP,1355,-1.0,44.0,240,1406,-4.0,0,0
9,8,2,MQ,ATL,ORD,1140,202.0,122.0,606,1253,209.0,0,0
9,8,2,UA,LAX,SFO,1639,12.0,49.0,337,1803,0.0,0,0
9,8,2,B6,LAS,JFK,1400,10.0,315.0,2248,2209,35.0,0,0
9,8,2,OO,ATL,ORD,1013,-4.0,91.0,606,1118,-8.0,0,0
9,8,2,OO,MSP,GRB,955,7.0,44.0,252,1052,15.0,0,0
9,8,2,UA,LAX,EWR,2338,5.0,284.0,2454,759,-5.0,0,0
9,8,2,AA,PHX,SNA,1020,-3.0,57.0,338,1141,-2.0,0,0
9,8,2,DL,MSP,BZN,1126,0.0,124.0,874,1257,-13.0,0,0
9,8,2,AA,ATL,MIA,810,11.0,87.0,594,1009,6.0,0,0
9,8,2,MQ,DFW,GCK,2150,-3.0,76.0,404,2320,-5.0,0,0
9,8,2,WN,LAS,MAF,1635,20.0,105.0,795,2040,37.0,0,0
9,8,2,WN,PHX,DAL,1845,89.0,110.0,879,2305,88.0,0,0
9,8,2,UA,LAX,EWR,1424,75.0,320.0,2454,2256,87.0,0,0
9,8,2,UA,DFW,DEN,2014,-9.0,94.0,641,2125,-17.0,0,0
9,8,2,AA,DEN,PHX,1218,-6.0,86.0,602,1305,-9.0,0,0
9,8,2,DL,ATL,SAT,840,-2.0,110.0,874,1006,-18.0,0,0
9,8,2,OO,MSP,OMA,1737,-3.0,46.0,282,1853,-3.0,0,0
9,8,2,DL,MSP,MSO,1948,-6.0,148.0,1013,2146,-15.0,0,0
9,8,2,AA,DFW,AUS,1225,-3.0,32.0,190,1329,-9.0,0,0
9,8,2,UA,IAH,SNA,1431,-3.0,181.0,1346,1601,2.0,0,0
9,8,2,AA,SFO,PHX,915,-1.0,89.0,651,1114,-12.0,0,0
9,8,2,OO,SFO,SMF,2240,-9.0,19.0,86,2326,-11.0,0,0
9,8,2,WN,DEN,SNA,1700,1.0,114.0,846,1825,-13.0,0,0
9,8,2,OO,SFO,MSP,912,-3.0,187.0,1589,1458,1.0,0,0
9,8,2,UA,ORD,SFO,1606,240.0,234.0,1846,1840,226.0,0,0
9,8,2,DL,ATL,MCO,945,0.0,59.0,404,1115,-1.0,0,0
9,8,2,DL,DEN,SLC,1909,-2.0,75.0,391,2039,-1.0,0,0
9,8,2,AS,MSP,SEA,645,-1.0,192.0,1399,818,7.0,0,0
9,8,2,DL,MSP,MEM,1926,-3.0,99.0,700,2131,-8.0,0,0
9,8,2,EV,IAH,CRP,1735,-3.0,37.0,201,1840,-17.0,0,0
9,8,2,UA,IAH,PHX,1440,2.0,127.0,1009,1528,-6.0,0,0
9,8,2,AA,ORD,LAX,1218,59.0,241.0,1744,1457,85.0,0,0
9,8,2,AA,ORD,DFW,645,0.0,109.0,802,912,-22.0,0,0
9,8,2,WN,LAX,DEN,1120,-3.0,110.0,862,1435,-5.0,0,0
9,8,2,AA,DFW,LAX,705,7.0,165.0,1235,823,10.0,0,0
9,8,2,OO,ORD,TVC,2057,24.0,42.0,224,2301,42.0,0,0
9,8,2,DL,ATL,ECP,2155,-1.0,37.0,240,2200,-12.0,0,0
9,8,2,OO,PHX,TUS,1215,-2.0,24.0,110,1305,-11.0,0,0
9,8,2,WN,ATL,LGA,1730,47.0,104.0,762,1950,32.0,0,0
9,8,2,UA,DEN,CMH,1940,-3.0,138.0,1154,30,-13.0,0,0
9,8,2,UA,ORD,EWR,600,83.0,92.0,719,905,71.0,0,0
9,8,2,OO,LAX,OAK,1215,-2.0,51.0,337,1342,-12.0,0,0
9,8,2,WN,LAX,SJC,555,-5.0,49.0,308,705,-5.0,0,0
9,8,2,WN,ATL,BWI,700,-1.0,80.0,577,850,-14.0,0,0
9,8,2,NK,ATL,LAS,2055,-1.0,238.0,1747,2207,14.0,0,0
9,8,2,AA,DFW,CMH,1155,-6.0,124.0,926,1529,-9.0,0,0
9,8,2,EV,ATL,GNV,825,-2.0,50.0,300,937,-2.0,0,0
9,8,2,UA,SFO,IAD,725,14.0,281.0,2419,1528,19.0,0,0
9,8,2,DL,ATL,MSP,1345,2.0,121.0,907,1526,-20.0,0,0
9,8,2,DL,ATL,CVG,2205,-1.0,56.0,373,2332,-13.0,0,0
9,8,2,AA,DFW,BNA,1149,3.0,86.0,631,1341,-8.0,0,0
9,8,2,OO,LAX,MRY,1925,-7.0,44.0,266,2035,-6.0,0,0
9,8,2,EV,IAH,MEM,1600,-1.0,75.0,468,1732,1.0,0,0
9,8,2,WN,DEN,MSP,1355,28.0,84.0,680,1650,11.0,0,0
9,8,2,WN,LAX,SMF,1515,-1.0,56.0,373,1630,-3.0,0,0
9,8,2,OO,LAX,SEA,1015,24.0,133.0,954,1301,25.0,0,0
9,8,2,AA,DFW,DEN,1035,-5.0,87.0,641,1144,-28.0,0,0
9,8,2,UA,DEN,EWR,755,0.0,184.0,1605,1341,-9.0,0,0
9,8,2,AA,PHX,DEN,1855,-5.0,86.0,602,2145,-10.0,0,0
