YYYY,State,COUNTY,SubstanceName,DrugReports
2017,VA,AUGUSTA,Furanyl fentanyl,1
2017,KY,BARREN,Heroin,3
2017,KY,BATH,Fentanyl,3
2017,VA,BATH,Hydrocodone,5
2017,PA,BEAVER,3-Methylfentanyl,6
2017,PA,BEAVER,Hydrocodone,7
2017,PA,BEAVER,Tramadol,6
2017,VA,BEDFORD,Buprenorphine,13
2017,VA,BEDFORD,Fentanyl,12
2017,VA,BEDFORD,Hydrocodone,17
2017,VA,BEDFORD CITY,Heroin,1
2017,KY,BELL,Methadone,1
2017,OH,BELMONT,3-Methylfentanyl,7
2017,OH,BELMONT,Hydrocodone,9
2017,OH,BELMONT,Tramadol,1
2017,WV,BERKELEY,Methadone,2
2017,PA,BERKS,Heroin,292
2017,PA,BLAIR,Fentanyl,63
2017,PA,BLAIR,Hydrocodone,6
2017,PA,BLAIR,Tramadol,2
2017,KY,BOONE,Acryl fentanyl,1
2017,KY,BOONE,Buprenorphine,8
2017,KY,BOONE,Cyclopropyl fentanyl,3
2017,KY,BOONE,Furanyl fentanyl,6
2017,VA,BOTETOURT,Codeine,1
2017,VA,BOTETOURT,Furanyl fentanyl,1
2017,VA,BOTETOURT,Morphine,3
2017,PA,BRADFORD,Buprenorphine,3
2017,KY,BREATHITT,Codeine,1
2017,KY,BRECKINRIDGE,Heroin,4
2017,OH,BROWN,Butyryl fentanyl,1
2017,VA,BUCHANAN,Oxycodone,19
2017,VA,BUCHANAN,Oxymorphone,1
2017,PA,BUCKS,Hydrocodone,2
2017,KY,BULLITT,Oxycodone,4
2017,KY,BULLITT,Oxymorphone,1
2017,OH,BUTLER,Carfentanil,158
2017,OH,BUTLER,Crotonyl fentanyl,4
2016,WV,WOOD,Morphine,4
2016,WV,WOOD,Tramadol,4
2016,PA,WYOMING,Morphine,1
2016,VA,WYTHE,Codeine,1
2016,VA,WYTHE,Furanyl fentanyl,1
2016,PA,YORK,Morphine,9
2016,PA,YORK,Tramadol,10
2017,VA,ACCOMACK,Heroin,7
2017,KY,ADAIR,Hydrocodone,3
2017,OH,ADAMS,Carfentanil,3
2017,PA,ALLEGHENY,cis-3-methylfentanyl,9
2017,PA,ALLEGHENY,U-47700,83
2017,PA,ALLEGHENY,U-48800,10
2017,KY,ALLEN,Morphine,3
2017,VA,AMHERST,Hydrocodone,7
2017,VA,AMHERST,Tramadol,3
2017,KY,ANDERSON,Fentanyl,6
2017,VA,ARLINGTON,Buprenorphine,21
2017,VA,ARLINGTON,U-47700,2
2017,PA,ARMSTRONG,4-Fluoroisobutyryl fentanyl,1
2017,PA,ARMSTRONG,Heroin,34
2017,PA,ARMSTRONG,Methoxyacetyl fentanyl,1
2017,OH,ASHLAND,4-Fluoroisobutyryl fentanyl,1
2017,OH,ASHLAND,Cyclopropyl fentanyl,1
2017,OH,ASHLAND,Heroin,122
2017,OH,ASHLAND,Methadone,2
2017,OH,ASHLAND,Methoxyacetyl fentanyl,1
2017,OH,ASHTABULA,Furanyl fentanyl,4
2017,OH,ASHTABULA,Methadone,3
2017,OH,ATHENS,Acryl fentanyl,3
2017,OH,ATHENS,Buprenorphine,33
2017,OH,AUGLAIZE,Codeine,1
2017,OH,AUGLAIZE,Furanyl fentanyl,1
2017,VA,AUGUSTA,Oxycodone,16
2017,KY,BARREN,Hydrocodone,22
2017,KY,BARREN,Oxycodone,10
2017,PA,BEAVER,4-Fluoroisobutyryl fentanyl,8
2017,PA,BEAVER,Cyclopropyl fentanyl,6
2017,PA,BEAVER,Heroin,108
2017,PA,BEDFORD,Fentanyl,5
2017,VA,BEDFORD,Tramadol,5
2017,KY,BELL,Morphine,12
2017,KY,BELL,Tramadol,3
2017,OH,BELMONT,Heroin,71
2017,OH,BELMONT,Methadone,2
2017,PA,BERKS,Hydrocodone,6
2017,PA,BERKS,Oxycodone,28
2017,PA,BLAIR,4-Fluoroisobutyryl fentanyl,7
2017,PA,BLAIR,Heroin,119
2017,PA,BLAIR,Methadone,7
2017,WV,BOONE,Buprenorphine,2
2017,VA,BOTETOURT,Fentanyl,6
2017,VA,BOTETOURT,Hydromorphone,1
2017,KY,BOURBON,Buprenorphine,4
2017,KY,BOYD,Codeine,1
2017,KY,BOYD,Oxycodone,18
2017,KY,BOYD,Oxymorphone,1
2017,KY,BOYLE,Furanyl fentanyl,1
2017,PA,BRADFORD,Tramadol,1
2017,WV,BRAXTON,Oxycodone,2
2017,KY,BREATHITT,Oxycodone,1
2017,OH,BROWN,Buprenorphine,14
2017,OH,BROWN,U-47700,1
2017,VA,BUCHANAN,Codeine,2
2017,VA,BUCKINGHAM,Buprenorphine,5
2017,PA,BUCKS,4-Fluoroisobutyryl fentanyl,1
2017,PA,BUCKS,Heroin,63
2017,KY,BULLITT,Buprenorphine,2
2017,OH,BUTLER,Acetyl fentanyl,19
2017,OH,BUTLER,Benzylfentanyl,10
2017,OH,BUTLER,Fentanyl,354
2017,OH,BUTLER,Furanyl fentanyl,33
2017,OH,BUTLER,Hydromorphone,4
2017,OH,BUTLER,Methadone,3
2017,PA,BUTLER,4-Fluoroisobutyryl fentanyl,7
2017,PA,BUTLER,Fentanyl,70
2017,WV,CABELL,Heroin,52
2017,KY,CALDWELL,Heroin,2
2017,KY,CALLOWAY,Heroin,2
2017,KY,CALLOWAY,Methadone,1
2017,PA,CAMBRIA,4-Fluoroisobutyryl fentanyl,5
2017,PA,CAMBRIA,Fentanyl,45
2017,PA,CAMBRIA,Heroin,84
2017,KY,CAMPBELL,Cyclopropyl fentanyl,10
2017,KY,CAMPBELL,Fentanyl,156
2017,KY,CAMPBELL,Hydromorphone,1
2017,KY,CAMPBELL,Tramadol,6
2017,VA,CAMPBELL,Heroin,11
2017,PA,CARBON,Buprenorphine,1
2017,PA,CARBON,U-47700,1
2017,VA,CAROLINE,Fentanyl,10
2017,VA,CAROLINE,Hydromorphone,1
2017,VA,CAROLINE,Morphine,1
2017,KY,CARROLL,Buprenorphine,7
2017,VA,CARROLL,Codeine,1
2017,VA,CARROLL,Oxycodone,12
2017,VA,CARROLL,Oxymorphone,1
2017,KY,CARTER,U-47700,1
2017,KY,CASEY,Buprenorphine,6
2017,PA,CENTRE,Fentanyl,29
2017,VA,BUCKINGHAM,Furanyl fentanyl,3
2017,PA,BUCKS,Fentanyl,31
2017,KY,BULLITT,Hydrocodone,4
2017,KY,BULLITT,Methorphan,1
2017,OH,BUTLER,Acryl fentanyl,22
2017,PA,BUTLER,3-Methylfentanyl,1
2017,PA,BUTLER,Buprenorphine,6
2017,PA,BUTLER,Morphine,5
2017,WV,CABELL,Fentanyl,22
2017,WV,CABELL,U-47700,2
2017,WV,CALHOUN,Hydrocodone,2
2017,PA,CAMBRIA,Butyryl fentanyl,1
2017,KY,CAMPBELL,Methoxyacetyl fentanyl,1
2017,KY,CAMPBELL,Oxycodone,34
2017,KY,CAMPBELL,Oxymorphone,1
2017,VA,CAROLINE,Oxycodone,5
2017,VA,CAROLINE,Oxymorphone,1
2017,KY,CARROLL,Furanyl fentanyl,1
2017,OH,CARROLL,Buprenorphine,8
2017,OH,CARROLL,Carfentanil,2
2017,VA,CARROLL,Fentanyl,2
2017,KY,CARTER,cis-3-methylfentanyl,2
2017,KY,CARTER,Heroin,32
2017,KY,CASEY,Hydrocodone,1
2017,PA,CENTRE,Oxycodone,22
2017,OH,CHAMPAIGN,Carfentanil,18
2017,VA,CHARLOTTE,Heroin,7
2017,VA,CHARLOTTESVILLE CITY,Furanyl fentanyl,4
2017,VA,CHESAPEAKE CITY,Cyclopropyl fentanyl,1
2017,VA,CHESAPEAKE CITY,Fentanyl,12
2017,VA,CHESAPEAKE CITY,Hydrocodone,7
2017,PA,CHESTER,3-Methylfentanyl,4
2017,PA,CHESTER,Acetyl fentanyl,3
2017,PA,CHESTER,Acryl fentanyl,2
2017,PA,CHESTER,Buprenorphine,15
2017,PA,CHESTER,Carfentanil,6
2017,VA,CHESTERFIELD,Cyclopropyl fentanyl,1
2017,VA,CHESTERFIELD,Furanyl fentanyl,51
2017,KY,CHRISTIAN,Buprenorphine,3
2017,KY,CLARK,Heroin,30
2017,OH,CLARK,Crotonyl fentanyl,1
2017,OH,CLARK,Cyclopropyl fentanyl,11
2017,OH,CLARK,Methoxyacetyl fentanyl,5
2017,OH,CLARK,Oxycodone,68
2017,PA,CLEARFIELD,Fentanyl,10
2017,PA,CLEARFIELD,U-47700,1
2017,OH,CLERMONT,Carfentanil,34
2017,OH,CLERMONT,Fentanyl,175
2017,OH,CLERMONT,U-47700,14
2017,KY,CLINTON,Oxycodone,3
2017,OH,CLINTON,Heroin,57
2017,PA,COLUMBIA,Hydrocodone,1
2017,OH,COLUMBIANA,Hydrocodone,11
2017,OH,COLUMBIANA,Tramadol,10
2017,OH,COSHOCTON,Tramadol,1
2017,OH,CRAWFORD,Furanyl fentanyl,1
2017,PA,CRAWFORD,4-Fluoroisobutyryl fentanyl,2
2017,PA,CRAWFORD,Codeine,1
2017,PA,CRAWFORD,Heroin,20
2017,VA,CULPEPER,Acetyl fentanyl,3
2017,PA,CUMBERLAND,4-Fluoroisobutyryl fentanyl,1
2017,PA,CUMBERLAND,Oxycodone,1
2017,OH,CUYAHOGA,4-Fluoroisobutyryl fentanyl,3
2017,OH,CUYAHOGA,Codeine,25
2017,OH,CUYAHOGA,Crotonyl fentanyl,18
2017,OH,CUYAHOGA,Fluoroisobutyryl fentanyl,55
2017,OH,CUYAHOGA,Hydrocodone,92
2017,VA,DANVILLE CITY,Oxymorphone,1
2017,OH,DARKE,Heroin,16
2017,PA,DAUPHIN,Heroin,603
2017,OH,DEFIANCE,Heroin,56
2017,OH,DELAWARE,4-Fluoroisobutyryl fentanyl,2
2017,OH,DELAWARE,Codeine,2
2017,PA,DELAWARE,3-Methylfentanyl,47
2017,PA,DELAWARE,Acryl fentanyl,17
2017,VA,DICKENSON,Fentanyl,11
2017,VA,DICKENSON,Methadone,7
2017,VA,DICKENSON,Tramadol,3
2017,VA,DINWIDDIE,Buprenorphine,1
2017,VA,DINWIDDIE,Morphine,2
2017,KY,EDMONSON,Hydrocodone,10
2017,OH,ERIE,U-47700,2
2017,PA,ERIE,3-Methylfentanyl,1
2017,PA,ERIE,Buprenorphine,23
2017,PA,ERIE,Morphine,1
2017,VA,ESSEX,Heroin,1
2017,KY,ESTILL,Heroin,14
2017,VA,FAIRFAX,Acryl fentanyl,3
2017,VA,FAIRFAX,Buprenorphine,31
2017,VA,FAIRFAX,Carfentanil,5
2017,VA,FAIRFAX,Morphine,8
2017,VA,FAUQUIER,Fentanyl,28
2017,VA,FAUQUIER,Hydrocodone,1
2017,VA,FAUQUIER,Methadone,8
2017,VA,FAUQUIER,Tramadol,1
2017,KY,FAYETTE,Cyclopropyl fentanyl,11
2017,KY,FAYETTE,Heroin,375
2016,OH,SHELBY,Acetyl fentanyl,2
2016,OH,SHELBY,Carfentanil,1
2016,VA,SHENANDOAH,Furanyl fentanyl,6
2016,VA,SHENANDOAH,Methadone,5
2016,KY,SIMPSON,Oxycodone,6
2016,VA,SMYTH,Oxycodone,25
2016,VA,SMYTH,Oxymorphone,1
2016,PA,SNYDER,Heroin,27
2016,PA,SOMERSET,Fentanyl,14
2016,KY,SPENCER,Heroin,10
2016,VA,SPOTSYLVANIA,Heroin,236
2016,VA,SPOTSYLVANIA,Methadone,18
2016,VA,STAFFORD,Methadone,9
2016,OH,STARK,Codeine,5
2016,OH,STARK,Heroin,504
2016,OH,STARK,Methadone,1
2016,VA,STAUNTON CITY,Hydrocodone,1
2016,PA,SULLIVAN,Morphine,1
2016,OH,SUMMIT,Acetyl fentanyl,4
2016,OH,SUMMIT,Tramadol,14
2016,PA,SUSQUEHANNA,Codeine,3
2016,PA,SUSQUEHANNA,Oxycodone,2
2016,PA,SUSQUEHANNA,Oxymorphone,1
2016,KY,TRIMBLE,Hydrocodone,1
2016,OH,TRUMBULL,Acetyl fentanyl,2
2016,OH,TRUMBULL,Carfentanil,16
2016,WV,TYLER,Oxycodone,1
2016,KY,UNION,Morphine,4
2016,PA,UNION,Heroin,5
2016,PA,UNION,Propoxyphene,1
2016,OH,VAN WERT,Oxycodone,2
2016,PA,VENANGO,Oxycodone,5
2016,KY,WARREN,Buprenorphine,5
2016,OH,WARREN,Oxycodone,31
2016,OH,WARREN,Oxymorphone,1
2016,VA,WARREN,Fentanyl,6
2016,VA,WARREN,Hydromorphone,25
2016,VA,WARREN,Tramadol,5
2016,OH,WASHINGTON,Codeine,1
2016,OH,WASHINGTON,Hydrocodone,14
2016,OH,WASHINGTON,Tramadol,1
2016,VA,WASHINGTON,Morphine,4
2016,KY,WAYNE,Heroin,5
2016,KY,WAYNE,Oxycodone,15
2016,OH,WAYNE,Codeine,1
2016,OH,WAYNE,Heroin,109
2016,OH,WAYNE,Methadone,9
2016,WV,WAYNE,Oxycodone,4
2016,PA,WESTMORELAND,Codeine,2
2016,PA,WESTMORELAND,Heroin,428
2016,VA,WESTMORELAND,Oxycodone,7
2016,KY,WHITLEY,Heroin,2
2016,KY,WHITLEY,Methadone,4
2016,OH,WILLIAMS,Hydromorphone,3
2016,VA,WINCHESTER CITY,Heroin,5
2016,OH,WOOD,Buprenorphine,8
2016,OH,WOOD,Carfentanil,1
2016,WV,WOOD,Oxycodone,7
2016,KY,WOODFORD,Oxycodone,8
2016,OH,WYANDOT,Buprenorphine,5
2016,PA,WYOMING,Fentanyl,7
2016,PA,WYOMING,Furanyl fentanyl,3
2016,VA,WYTHE,Buprenorphine,25
2016,VA,WYTHE,Morphine,4
2016,PA,YORK,Furanyl fentanyl,15
2016,VA,YORK,Fentanyl,8
2016,VA,YORK,Hydrocodone,4
2017,VA,ACCOMACK,Fentanyl,1
2017,KY,ADAIR,Buprenorphine,10
2017,PA,ADAMS,Fentanyl,7
2017,PA,ADAMS,Hydromorphone,1
2017,VA,ALBEMARLE,Buprenorphine,1
2017,VA,ALBEMARLE,Tramadol,4
2017,VA,ALEXANDRIA CITY,Oxycodone,1
2017,VA,ALLEGHANY,Buprenorphine,17
2017,VA,ALLEGHANY,Morphine,2
2017,PA,ALLEGHENY,"3,4-Methylenedioxy U-47700",3
2017,PA,ALLEGHENY,Benzylfentanyl,36
2017,PA,ALLEGHENY,Cyclopropyl fentanyl,61
2017,PA,ALLEGHENY,Heroin,1894
2017,PA,ALLEGHENY,Methadone,13
2017,OH,ALLEN,Hydrocodone,7
2017,OH,ALLEN,Hydromorphone,2
2017,OH,ALLEN,Tramadol,3
2017,VA,APPOMATTOX,Oxycodone,6
2017,VA,ARLINGTON,Oxycodone,31
2017,VA,ARLINGTON,Oxymorphone,1
2017,OH,ASHTABULA,Acryl fentanyl,17
2017,OH,ASHTABULA,Butyryl fentanyl,1
2017,OH,ATHENS,Furanyl fentanyl,2
2017,OH,ATHENS,Methadone,1
2017,OH,AUGLAIZE,3-Methylfentanyl,2
2017,OH,AUGLAIZE,Acryl fentanyl,4
2017,OH,AUGLAIZE,Carfentanil,7
2017,OH,AUGLAIZE,Morphine,3
2017,OH,AUGLAIZE,U-48800,2
2017,VA,AUGUSTA,Fentanyl,3
2017,VA,AUGUSTA,Hydromorphone,6
2017,VA,AUGUSTA,U-47700,1
2017,VA,BATH,Hydromorphone,1
2017,KY,BARREN,Morphine,2
2017,KY,BATH,Buprenorphine,2
2017,KY,BATH,Morphine,1
2017,PA,BEAVER,Butyryl fentanyl,1
2017,PA,BEDFORD,Buprenorphine,4
2017,VA,BEDFORD,Methadone,4
2017,KY,BELL,Hydrocodone,55
2017,OH,BELMONT,Carfentanil,5
2017,WV,BERKELEY,4-Fluoroisobutyryl fentanyl,1
2017,WV,BERKELEY,Buprenorphine,4
2017,PA,BERKS,4-Fluoroisobutyryl fentanyl,3
2017,PA,BERKS,Morphine,5
2017,PA,BLAIR,Butyryl fentanyl,7
2017,PA,BLAIR,Valeryl fentanyl,1
2017,VA,BLAND,Hydrocodone,1
2017,KY,BOONE,Acetyl fentanyl,1
2017,KY,BOONE,Carfentanil,22
2017,KY,BOONE,Oxycodone,10
2017,WV,BOONE,Heroin,4
2017,KY,BOYD,Furanyl fentanyl,1
2017,KY,BOYLE,Fentanyl,46
2017,KY,BOYLE,Heroin,47
2017,PA,BRADFORD,Methorphan,4
2017,OH,BROWN,Furanyl fentanyl,2
2017,OH,BROWN,Oxycodone,19
2017,VA,BRUNSWICK,Buprenorphine,6
2017,VA,BRUNSWICK,Hydrocodone,2
2017,VA,BUCKINGHAM,Fentanyl,3
2017,VA,BUCKINGHAM,Heroin,6
2017,KY,BULLITT,Hydromorphone,1
2017,KY,BUTLER,Hydrocodone,4
2017,OH,BUTLER,Cyclopropyl fentanyl,19
2017,PA,BUTLER,Carfentanil,2
2017,PA,BUTLER,Oxycodone,4
2017,WV,CABELL,Furanyl fentanyl,4
2017,PA,CAMBRIA,Tramadol,2
2017,KY,CAMPBELL,Carfentanil,23
2017,PA,CARBON,Tramadol,3
2017,VA,CAROLINE,Buprenorphine,5
2017,VA,CAROLINE,Codeine,1
2017,VA,CAROLINE,Hydrocodone,3
2017,KY,CARROLL,Fentanyl,17
2017,KY,CARROLL,Heroin,14
2017,KY,CARROLL,U-47700,1
2017,OH,CARROLL,Methoxyacetyl fentanyl,1
2017,KY,CARTER,Methadone,1
2017,PA,CENTRE,Carfentanil,1
2017,OH,CHAMPAIGN,4-Fluoroisobutyryl fentanyl,4
2017,VA,CHESAPEAKE CITY,Tramadol,2
2017,PA,CHESTER,Morphine,8
2017,PA,CHESTER,Tramadol,9
2017,VA,CHESTERFIELD,4-Fluoroisobutyryl fentanyl,32
2017,PA,CLARION,Acetyl fentanyl,1
2017,PA,CLARION,Oxycodone,1
2017,OH,CLARK,Acryl fentanyl,27
2017,OH,CLARK,Buprenorphine,24
2017,OH,CLARK,Codeine,2
2017,OH,CLARK,Hydrocodone,21
2017,OH,CLARK,Tramadol,3
2017,VA,CLARKE,Morphine,1
2017,OH,CLERMONT,Butyryl fentanyl,7
2017,KY,CLINTON,Buprenorphine,4
2017,KY,CLINTON,Hydrocodone,8
2017,KY,CLINTON,Tramadol,1
2017,OH,CLINTON,Tramadol,4
2017,OH,COLUMBIANA,Acetyl fentanyl,2
2017,OH,COLUMBIANA,Oxycodone,17
2017,OH,CRAWFORD,Morphine,1
2017,PA,CRAWFORD,Furanyl fentanyl,1
2017,VA,CULPEPER,Carfentanil,6
2017,VA,CULPEPER,Methadone,1
2017,VA,CULPEPER,U-47700,2
2017,KY,CUMBERLAND,Heroin,1
2017,VA,CUMBERLAND,Methadone,1
2017,OH,CUYAHOGA,Acetyl fentanyl,82
2017,OH,CUYAHOGA,Methoxyacetyl fentanyl,70
2017,OH,CUYAHOGA,Oxycodone,397
2017,OH,CUYAHOGA,Oxymorphone,3
2017,OH,CUYAHOGA,Phenyl fentanyl,4
2017,OH,CUYAHOGA,Tramadol,143
2017,VA,DANVILLE CITY,Oxycodone,1
2017,OH,DARKE,Fentanyl,29
2017,OH,DARKE,Furanyl fentanyl,8
2017,PA,DAUPHIN,Furanyl fentanyl,30
2017,KY,DAVIESS,Buprenorphine,2
2017,KY,DAVIESS,Hydrocodone,8
2017,KY,DAVIESS,Morphine,1
2017,OH,DEFIANCE,Cyclopropyl fentanyl,1
2017,OH,DEFIANCE,Furanyl fentanyl,2
2017,OH,DELAWARE,Hydromorphone,1
2017,PA,DELAWARE,Meperidine,1
2017,VA,DICKENSON,Furanyl fentanyl,6
2017,VA,DINWIDDIE,Hydromorphone,1
2017,WV,DODDRIDGE,Heroin,5
2017,PA,ELK,Buprenorphine,4
2017,PA,ELK,Hydrocodone,2
2017,KY,ELLIOTT,Carfentanil,1
2017,OH,ERIE,Cyclopropyl fentanyl,2
2017,VA,CARROLL,Hydrocodone,12
2017,VA,CARROLL,Tramadol,1
2017,KY,CARTER,Codeine,1
2017,PA,CENTRE,Acryl fentanyl,1
2017,PA,CENTRE,Buprenorphine,19
2017,PA,CENTRE,Hydrocodone,19
2017,PA,CENTRE,Tramadol,3
2017,OH,CHAMPAIGN,Heroin,16
2017,VA,CHARLOTTE,Buprenorphine,3
2017,VA,CHARLOTTE,Hydrocodone,1
2017,VA,CHESAPEAKE CITY,Buprenorphine,1
2017,PA,CHESTER,Methorphan,1
2017,VA,CHESTERFIELD,Fentanyl,123
2017,VA,CHESTERFIELD,Heroin,350
2017,VA,CHESTERFIELD,Methadone,3
2017,KY,CHRISTIAN,Oxycodone,4
2017,KY,CHRISTIAN,Oxymorphone,1
2017,KY,CLARK,ANPP,2
2017,OH,CLARK,Benzylfentanyl,2
2017,OH,CLARK,Carfentanil,113
2017,VA,CLARKE,Heroin,4
2017,VA,CLARKE,Methadone,1
2017,KY,CLAY,Buprenorphine,2
2017,PA,CLEARFIELD,Butyryl fentanyl,2
2017,OH,CLERMONT,Acetyl fentanyl,10
2017,OH,CLERMONT,Acryl fentanyl,6
2017,OH,CLERMONT,Cyclopropyl fentanyl,20
2017,OH,CLERMONT,Furanyl fentanyl,12
2017,OH,CLERMONT,Oxycodone,28
2017,OH,CLINTON,Codeine,2
2017,OH,CLINTON,Furanyl fentanyl,11
2017,OH,CLINTON,Morphine,1
2017,PA,CLINTON,Buprenorphine,7
2017,PA,CLINTON,Codeine,1
2017,VA,COLONIAL HEIGHTS CITY,Fentanyl,3
2017,VA,COLONIAL HEIGHTS CITY,Oxycodone,2
2017,OH,COLUMBIANA,Acryl fentanyl,10
2017,OH,COLUMBIANA,Cyclopropyl fentanyl,3
2017,OH,COLUMBIANA,Morphine,2
2017,VA,CRAIG,Heroin,1
2017,OH,CRAWFORD,Fentanyl,10
2017,OH,CRAWFORD,Heroin,25
2017,VA,CULPEPER,Buprenorphine,12
2017,VA,CULPEPER,Furanyl fentanyl,6
2017,VA,DANVILLE CITY,Buprenorphine,1
2017,PA,DAUPHIN,Carfentanil,1
2017,PA,DAUPHIN,Methorphan,2
2017,OH,DEFIANCE,U-48800,1
2017,OH,DELAWARE,Acetyl fentanyl,4
2017,OH,DELAWARE,Fentanyl,42
2017,OH,DELAWARE,Furanyl fentanyl,1
2017,PA,DELAWARE,Heroin,709
2017,PA,DELAWARE,Methoxyacetyl fentanyl,1
2017,PA,DELAWARE,U-47700,14
2017,VA,DINWIDDIE,Heroin,7
2017,PA,ELK,Carfentanil,1
2017,KY,ELLIOTT,Tramadol,1
2017,OH,ERIE,Butyryl fentanyl,3
2017,PA,ERIE,Acryl fentanyl,1
2017,PA,ERIE,Fluoroisobutyryl fentanyl,2
2017,PA,ERIE,Furanyl fentanyl,6
2017,PA,ERIE,Oxycodone,7
2017,VA,FAIRFAX,Benzylfentanyl,1
2017,VA,FAIRFAX,Hydromorphone,5
2017,OH,FAIRFIELD,3-Methylfentanyl,3
2017,OH,FAIRFIELD,Hydrocodone,12
2017,OH,FAIRFIELD,Morphine,10
2017,KY,FAYETTE,ANPP,5
2017,KY,FAYETTE,Buprenorphine,24
2017,KY,FAYETTE,Hydrocodone,15
2017,KY,FAYETTE,Tramadol,4
2017,OH,FAYETTE,Hydrocodone,4
2017,OH,FAYETTE,Tramadol,5
2017,PA,FAYETTE,Carfentanil,7
2017,PA,FAYETTE,Methadone,2
2017,KY,FLEMING,Buprenorphine,10
2017,VA,FLUVANNA,Tramadol,1
2017,OH,FRANKLIN,Butyryl fentanyl,8
2017,VA,FRANKLIN,Hydrocodone,15
2017,VA,FRANKLIN,Oxymorphone,2
2017,OH,FULTON,Acryl fentanyl,1
2017,PA,FULTON,Buprenorphine,2
2017,OH,GALLIA,Heroin,132
2017,OH,GALLIA,Methadone,4
2017,OH,GALLIA,U-47700,1
2017,KY,GARRARD,Acryl fentanyl,2
2017,KY,GARRARD,Buprenorphine,3
2017,OH,GEAUGA,Hydrocodone,2
2017,VA,GILES,Buprenorphine,17
2017,KY,GRAYSON,Buprenorphine,1
2017,KY,GRAYSON,Hydrocodone,1
2017,KY,GRAYSON,Tramadol,1
2017,OH,GREENE,Codeine,4
2017,OH,GREENE,Hydromorphone,3
2017,OH,GREENE,Morphine,1
2017,PA,GREENE,Oxycodone,1
2017,PA,GREENE,U-47700,1
2017,VA,GREENE,4-Fluoroisobutyryl fentanyl,2
2017,KY,GREENUP,Fentanyl,7
2017,PA,BEAVER,Acetyl fentanyl,1
2017,PA,BEAVER,Morphine,1
2017,PA,BEDFORD,Heroin,8
2017,VA,BEDFORD,Codeine,1
2017,VA,BEDFORD,Heroin,66
2017,KY,BELL,Codeine,1
2017,KY,BELL,Heroin,2
2017,OH,BELMONT,Fentanyl,37
2017,OH,BELMONT,Hydromorphone,1
2017,OH,BELMONT,U-47700,13
2017,WV,BERKELEY,Fentanyl,27
2017,PA,BERKS,3-Methylfentanyl,3
2017,PA,BERKS,Buprenorphine,20
2017,PA,BERKS,Butyryl fentanyl,1
2017,PA,BLAIR,Buprenorphine,49
2017,PA,BLAIR,Carfentanil,6
2017,VA,BLAND,Buprenorphine,5
2017,KY,BOONE,Fentanyl,84
2017,KY,BOONE,U-47700,4
2017,VA,BOTETOURT,Oxycodone,4
2017,KY,BOYD,ANPP,3
2017,KY,BOYD,Tramadol,3
2017,KY,BOYLE,Acryl fentanyl,4
2017,KY,BOYLE,Buprenorphine,9
2017,PA,BRADFORD,Fluoroisobutyryl fentanyl,1
2017,PA,BRADFORD,Oxycodone,5
2017,VA,BRISTOL,Hydrocodone,2
2017,VA,BRISTOL,Oxycodone,3
2017,VA,BRISTOL,Oxymorphone,1
2017,OH,BROWN,Cyclopropyl fentanyl,2
2017,VA,BUCKINGHAM,4-Fluoroisobutyryl fentanyl,4
2017,VA,BUCKINGHAM,Hydrocodone,3
2017,VA,BUCKINGHAM,Tramadol,1
2017,PA,BUCKS,3-Methylfentanyl,1
2017,PA,BUCKS,Buprenorphine,8
2017,OH,BUTLER,Fluoroisobutyryl fentanyl,5
2017,OH,BUTLER,Oxycodone,98
2017,OH,BUTLER,Oxymorphone,4
2017,PA,BUTLER,Butyryl fentanyl,1
2017,WV,CABELL,Acetyl fentanyl,1
2017,KY,CALDWELL,Buprenorphine,1
2017,KY,CALDWELL,Morphine,2
2017,PA,CAMBRIA,Buprenorphine,16
2017,PA,CAMBRIA,Morphine,1
2017,KY,CAMPBELL,Heroin,247
2017,PA,CARBON,Heroin,39
2017,VA,CAROLINE,4-Fluoroisobutyryl fentanyl,6
2017,VA,CAROLINE,Heroin,35
2017,KY,CARROLL,Hydrocodone,6
2017,VA,CARROLL,Buprenorphine,3
2017,VA,CARROLL,Morphine,2
2017,PA,CENTRE,Heroin,33
2017,VA,CHESAPEAKE CITY,Furanyl fentanyl,3
2017,PA,CHESTER,ANPP,1
2017,PA,CHESTER,Butyryl fentanyl,1
2017,VA,CHESTERFIELD,Codeine,7
2017,VA,CHESTERFIELD,Hydrocodone,23
2017,VA,CHESTERFIELD,Methorphan,2
2017,VA,CHESTERFIELD,Tramadol,11
2017,PA,CLARION,Furanyl fentanyl,1
2017,KY,CLARK,Methoxyacetyl fentanyl,1
2017,OH,CLARK,4-Fluoroisobutyryl fentanyl,2
2017,OH,CLARK,Heroin,84
2017,OH,CLARK,Methadone,2
2017,OH,CLERMONT,Buprenorphine,47
2017,OH,CLERMONT,Morphine,5
2017,OH,CLERMONT,Tramadol,3
2017,OH,CLINTON,Oxycodone,19
2017,PA,CLINTON,Fentanyl,3
2017,PA,COLUMBIA,Cyclopropyl fentanyl,3
2017,PA,COLUMBIA,Furanyl fentanyl,1
2017,OH,COLUMBIANA,Furanyl fentanyl,7
2017,VA,CRAIG,Morphine,3
2017,OH,CRAWFORD,Hydrocodone,5
2017,PA,CRAWFORD,Oxycodone,7
2017,VA,CULPEPER,Fentanyl,34
2017,VA,CULPEPER,Hydromorphone,8
2017,VA,CULPEPER,Tramadol,1
